year,GEOID,NAME,B01001_001E,B01001_001M,B09001_001E,B09001_001M,B16008_046E,B16008_046M,B01002_001E,B01002_001M,B19083_001E,B19083_001M,B20017_001E,B20017_001M,B19301_001E,B19301_001M,B15003_017E,B15003_017M,B15003_018E,B15003_018M,B15003_019E,B15003_019M,B15003_020E,B15003_020M,B15003_021E,B15003_021M,B15003_022E,B15003_022M,B15003_023E,B15003_023M,B15003_024E,B15003_024M,B15003_025E,B15003_025M,B14001_001E,B14001_001M,B14001_002E,B14001_002M,B01001_003E,B01001_003M,B01001_004E,B01001_004M,B01001_005E,B01001_005M,B01001_006E,B01001_006M,B01001_007E,B01001_007M,B01001_008E,B01001_008M,B01001_009E,B01001_009M,B01001_010E,B01001_010M,B01001_027E,B01001_027M,B01001_028E,B01001_028M,B01001_029E,B01001_029M,B01001_030E,B01001_030M,B01001_031E,B01001_031M,B01001_032E,B01001_032M,B01001_033E,B01001_033M,B01001_034E,B01001_034M,B03002_001E,B03002_001M,B03002_002E,B03002_002M,B03002_003E,B03002_003M,B03002_004E,B03002_004M,B03002_005E,B03002_005M,B03002_006E,B03002_006M,B03002_007E,B03002_007M,B03002_008E,B03002_008M,B03002_009E,B03002_009M,B03002_010E,B03002_010M,B03002_011E,B03002_011M,B03002_012E,B03002_012M
2016,20,Kansas,2907289,NA,714919,2390,114459,5263,36.5,0.2,0.455,0.0051,31098,265,28950,338,419534,10229,76760,4059,147685,4977,290658,7869,157030,5732,390861,8760,170982,5866,37627,2756,21956,2373,2789271,3180,774902,8505,102723,2358,105298,3586,98663,3340,60986,1778,45709,2666,25181,2347,24977,2424,63588,3227,94683,2201,97372,4526,98246,4131,56948,2053,41883,1945,21602,2387,19609,2409,57885,3129,2907289,NA,2570380,914,2216482,1432,161027,4367,18397,2029,79100,3461,2922,1343,3221,1663,89231,5418,728,545,88503,5350,336909,914
2016,21,Kentucky,4436974,NA,1012457,3126,82213,5319,38.7,0.2,0.4813,0.006,30070,270,26046,323,769421,11453,198878,7489,196649,6100,443391,10260,256369,7708,419081,9942,202997,6861,51228,3344,29035,2568,4275617,4122,1085033,11236,139265,2235,142143,4565,145830,5053,90894,2154,64028,2990,29698,2697,31981,3030,95036,4861,133684,2521,136420,4417,138942,4169,85279,1897,66424,3936,31236,3042,30426,2552,80179,4306,4436974,NA,4285054,2234,3765752,3843,360428,6154,10692,2239,60837,2804,1934,880,7172,3467,78239,6214,1332,477,76907,6157,151920,2234
2016,22,Louisiana,4681666,NA,1117281,2324,97669,6850,36.5,0.2,0.499,0.0055,30261,266,25664,351,891304,16092,167969,7326,168026,6184,486089,14342,187288,7089,473299,9993,169554,6784,56083,3918,28970,2526,4492545,6358,1172916,10055,154248,3991,156195,4689,165946,5487,96348,3092,64783,3725,37523,3592,35543,4125,90029,4602,152715,3494,149594,6467,151253,6767,90982,3004,63793,3329,33245,3859,33890,3888,90559,4668,4681666,NA,4450498,2152,2754601,1816,1502898,6806,24319,2579,77518,2500,562,350,7665,2443,82935,7954,2328,1102,80607,7703,231168,2152
2016,23,Maine,1331479,NA,254951,952,19637,2641,44.5,0.2,0.4519,0.0076,30594,406,29604,536,272769,7530,45600,3077,57718,3385,130222,5218,94984,5205,181434,6126,79538,4145,18162,2222,12004,1191,1295874,2030,293857,4755,32762,886,38158,2125,35053,1987,24217,768,17552,821,8302,1401,6920,1433,24009,2234,31179,807,36695,2345,33904,2295,22983,772,17342,1119,8478,1486,7362,1136,19994,1884,1331479,NA,1310765,785,1243607,525,17963,1738,7130,1043,17499,1510,214,200,900,412,23452,2252,265,286,23187,2172,20714,785
2016,24,Maryland,6016447,NA,1346152,1207,410202,12157,38.5,0.2,0.4499,0.0029,41235,211,38662,328,914616,15381,131854,6750,237805,7543,541390,12525,268485,7818,860491,13680,528502,11492,128976,5097,103160,4815,5802819,4827,1540625,11709,186614,1523,193891,5320,191134,5145,117949,1305,78898,2231,38700,3508,39132,3213,121995,3894,176281,1448,182816,5206,183397,5295,114070,1386,74400,1861,36731,3342,35862,3275,122069,4343,6016447,NA,5429717,252,3092525,1782,1765641,8713,12217,1828,374779,4843,2101,1092,15752,2790,166702,9539,5944,2458,160758,9257,586730,252
2016,25,Massachusetts,6811779,NA,1378947,1077,484791,12782,39.5,0.1,0.4786,0.0034,40557,221,39771,315,1023967,14708,132529,6292,222787,7714,511845,11012,363356,8695,1124295,12174,629351,11631,140558,5149,126142,4739,6604293,4814,1737713,13563,183091,1533,184609,5329,209715,5255,127128,1270,102655,1876,56573,4136,49119,2982,142314,4633,176683,1436,179476,4905,194972,5111,123273,1463,106837,1892,52233,3723,48979,3777,146607,5542,6811779,NA,6032083,1053,4928862,6399,456681,7410,8154,1475,438614,5561,3006,1447,59495,7272,137271,8110,10523,2278,126748,7734,779696,1053
2016,26,Michigan,9928300,NA,2191183,2017,283164,9248,39.7,0.2,0.4695,0.0029,30456,126,29128,183,1702082,16930,276261,8627,516290,9896,1081902,14215,626128,12084,1162737,15121,547241,11010,119229,4842,80623,4121,9589851,5401,2488397,13964,292094,1844,305077,6157,318158,6091,204338,1738,138388,2618,75641,4712,76447,4615,211263,5882,279569,1812,294297,6733,300641,6627,197009,1874,132885,2148,71562,3939,72429,4074,198100,5038,9928300,NA,9436870,741,7474930,2554,1347079,8863,42919,2572,291323,4679,2462,770,15319,2866,262838,9941,6589,1512,256249,9591,491430,741
2016,27,Minnesota,5519952,NA,1288623,2282,194363,6252,37.9,0.2,0.4496,0.0039,36219,251,34515,297,821200,12811,116737,4483,246325,6821,550387,9795,429762,6577,860125,12101,304937,7754,78752,3847,53170,2817,5314323,4233,1392956,8070,181046,1754,186979,4398,182384,4462,110485,1553,71270,1878,40097,2633,38754,3270,107142,3865,170034,1706,180646,4323,172157,4218,104892,1593,69721,1853,35417,3243,35006,3326,108639,3673,5519952,NA,5231492,788,4444184,2188,325256,5540,57795,2495,257673,4440,1255,468,7324,1889,138005,7481,3183,1597,134822,6985,288460,788
2016,28,Mississippi,2988726,NA,723153,2331,32449,3752,37.2,0.2,0.4828,0.0066,27427,615,22694,384,477515,11964,125820,7132,111813,6243,327182,9565,177695,7168,264865,8398,113113,5560,27550,2514,20735,2405,2873238,4999,781666,8669,94031,3063,104309,4361,105471,4366,61735,2807,49112,4276,24949,3386,19542,2827,64207,4028,92799,2898,101070,4205,102888,4349,60850,3055,48117,3704,21922,2704,20071,2805,60631,3857,2988726,NA,2901993,2997,1698241,978,1131449,6136,12939,1518,26685,2259,631,519,2529,1230,29519,4601,672,485,28847,4632,86733,2997
2016,29,Missouri,6093000,NA,1390064,3084,117949,6731,38.4,0.2,0.4646,0.0047,30800,182,28406,306,1083372,11927,182014,5829,297778,9317,630017,11559,325244,8690,729511,12712,324191,9934,70157,4525,48791,3527,5873591,4026,1507305,11482,191627,2743,198922,5760,201255,5926,122664,2559,90219,3126,46123,3452,41094,3719,123776,4673,179905,2234,184491,5041,193077,5228,118123,2250,85245,2870,40096,3655,38372,3904,116997,4779,6093000,NA,5849433,1739,4852074,2661,698734,6984,27492,3041,116024,3534,7521,1982,10479,2983,137109,8212,2435,986,134674,8123,243567,1739
2016,30,Montana,1042520,NA,228674,1696,9611,1581,40.1,0.3,0.4667,0.0111,27162,707,28933,749,172231,5683,34184,3357,46019,2616,122204,4236,66134,3776,148944,4923,48718,3194,14909,1860,8035,1242,1009075,1828,242914,4813,31760,1145,32876,2299,33511,1788,21232,938,13305,1306,8446,1851,7141,1414,23006,2009,29383,1183,30599,2018,32098,2271,17215,933,13998,1511,6979,1336,7332,1370,21023,1821,1042520,NA,1005430,1084,900884,698,3439,985,62998,2387,8326,1411,547,320,574,601,28662,2674,322,294,28340,2660,37090,1084
2016,31,Nebraska,1907116,NA,474085,1247,78574,4593,36.3,0.2,0.4477,0.007,31448,229,29910,389,286360,6736,41988,2721,88321,4443,193039,6056,129795,5328,261931,6575,90070,3541,22938,2201,16033,1597,1827563,2603,505491,6482,66464,1388,65876,2675,70016,2488,39406,1154,27176,1279,14876,1720,15247,1770,39044,2358,65693,2071,66831,2674,62798,2384,37001,1045,26838,1376,15740,2065,13167,1831,37123,2372,1907116,NA,1704667,391,1519945,1020,87110,2983,13963,1292,41133,3290,1200,572,1719,974,39597,4131,530,374,39067,4098,202449,391
2016,32,Nevada,2940058,NA,677502,815,286133,9866,37.9,0.2,0.4577,0.0069,31132,263,28117,399,498977,12174,86080,4937,150003,5808,366900,8952,156342,6252,308547,10637,114345,5451,32605,3008,16278,1687,2834596,3496,700680,7743,94077,1098,95730,3403,97612,3178,58762,1162,33741,990,21110,2483,19394,2085,54350,2949,89284,1139,93877,4212,93228,4067,54932,1192,32540,1403,18485,2369,18005,2257,54321,2978,2940058,NA,2103432,NA,1463596,1646,249544,4700,26593,1897,240323,4638,18016,841,6566,1686,98794,7143,2009,682,96785,7100,836626,NA
2016,33,New Hampshire,1334795,NA,259841,1149,31074,3174,42.7,0.3,0.4304,0.0086,36144,490,36320,687,217686,7141,38559,3384,57739,3922,121538,4964,97488,4243,213461,6630,101003,5085,19392,2099,12822,1653,1296519,2198,307848,5228,34168,1032,37694,2238,37751,2359,25627,924,20070,1537,10277,1813,8141,1421,27221,2318,30310,1008,36428,2104,34738,2123,23125,806,18663,905,9329,1371,7278,1318,26389,1888,1334795,NA,1287524,886,1211076,980,15837,1602,1336,748,32455,2250,66,87,1645,1020,25109,2883,712,641,24397,2739,47271,886
2016,34,New Jersey,8944469,NA,1984439,845,832485,19514,39.5,0.1,0.4813,0.0027,40881,243,38911,293,1541029,20720,165044,7151,302184,8492,722105,13181,400332,11271,1460518,17545,670786,12006,153171,5541,95327,4593,8640545,6861,2239783,13490,265092,1319,280668,6848,287429,6996,181641,1260,113896,2302,54364,3445,58687,4474,180751,4773,255078,1219,270073,5961,272520,6025,171938,1236,104442,2053,58397,3509,50944,3149,167377,4314,8944469,NA,7157800,NA,4966755,4507,1130491,8225,8810,1274,849117,6132,2840,1656,40991,5698,158796,8920,17785,3283,141011,8867,1786669,NA
2016,35,New Mexico,2081015,NA,489514,1358,109643,7170,37.7,0.2,0.4769,0.0069,26949,547,25146,479,310743,9173,59765,4132,85075,4264,237950,8772,116674,5835,215691,6623,116006,5227,22128,2022,24408,2371,2006122,2602,539773,7866,62926,1761,68311,3454,74108,3337,44486,1707,30557,2379,12974,1778,18993,2277,40899,3630,62200,1612,69724,3854,67087,3882,40672,1463,28708,2026,14783,2659,13287,1993,39919,3348,2081015,NA,1071139,NA,787250,1938,37782,2373,178176,2835,30149,1760,1077,673,4299,1744,32406,3648,2647,1137,29759,3262,1009876,NA
2016,36,New York,19745289,NA,4179386,2412,1863443,29575,38.4,0.1,0.5129,0.0023,36263,175,35534,214,3036385,26917,538429,11013,637569,10073,1513289,18755,1191816,17949,2749619,27654,1521940,17492,391676,10635,204577,5851,19059878,10210,4843659,17841,589598,2271,598089,8436,577890,8215,369991,1995,264735,2759,143141,5431,136605,5074,417101,6779,569421,2050,555993,8453,566834,8203,351570,1947,261298,3424,137170,6122,135419,5886,416842,7101,19745289,NA,15997675,416,10962313,6417,2829419,12042,45228,3758,1654883,11344,6491,1702,106193,9582,393148,16062,36184,4931,356964,14964,3747614,416
2016,37,North Carolina,10146788,NA,2296894,3700,431767,10129,38.7,0.1,0.478,0.0041,30552,168,28156,285,1472415,17405,303471,10040,439327,11303,1042804,20645,654866,14174,1345615,18103,543876,12126,114036,4990,87578,5027,9790290,6203,2523926,17330,304611,3885,333322,6823,333660,7283,205413,3364,149350,5268,74457,5205,73032,4661,203182,5884,289982,4017,311186,7623,323611,7470,195109,2988,138673,4828,65038,4071,64304,4297,204673,5087,10146788,NA,9215678,1223,6438334,2989,2144650,10177,108345,3130,273281,4293,5376,1081,19620,4474,226072,10842,5751,1793,220321,10704,931110,1223
2016,38,North Dakota,757953,NA,174595,1261,12661,2182,35,0.3,0.4533,0.0122,35039,1167,33339,970,115825,4402,18353,1729,30672,2666,78544,4238,67554,3120,107578,4161,28550,2613,5718,1034,4477,847,723952,1695,181543,5131,29722,1319,24833,1713,24107,1809,12313,903,12091,1054,5746,1257,7419,1512,21504,1926,25176,876,24882,1690,20721,1607,12841,802,11582,1165,5938,1723,6256,1208,17807,1886,757953,NA,731519,1860,644710,219,18815,2301,40676,2213,9111,1755,233,278,127,99,17847,2495,149,157,17698,2510,26434,1861
2016,39,Ohio,11614373,NA,2608971,2717,219417,9674,39.3,0.1,0.468,0.0034,31289,146,29164,233,2333030,21754,305998,7689,530452,11844,1100077,18849,682507,11574,1362205,16368,598321,11011,130456,4677,88699,4031,11200305,6448,2830005,14525,355341,2716,367605,5567,370977,5306,237969,2199,157132,2800,88172,4392,74978,3837,233098,6122,337404,2246,344130,7626,369396,7497,226149,2483,148920,2730,74019,4183,79762,4390,227260,5539,11614373,NA,11194292,1636,9216496,3128,1421393,10007,15138,2396,237401,3712,3218,889,19951,3602,280695,10428,8097,2347,272598,10371,420081,1636
2016,40,Oklahoma,3923561,NA,961956,1308,139767,5554,36.4,0.2,0.4645,0.0046,30262,182,25880,271,674289,9190,128240,4730,186546,5194,417280,8646,203590,6236,432922,9518,157183,5110,35356,2767,23204,2247,3765877,3533,1004589,8638,135807,1813,139585,3772,139086,3993,80646,1442,57545,2216,30056,2419,27971,2419,87845,3435,128289,1648,132028,3937,131484,3700,75031,1630,52535,2319,30986,3167,29232,2276,73799,2826,3923561,NA,3519625,NA,2595562,1047,281976,4554,283500,6102,78185,3012,5717,1065,4059,1495,270626,7409,2386,1092,268240,7600,403936,NA
2016,41,Oregon,4093465,NA,868246,1742,203733,9125,39.2,0.2,0.4583,0.005,30897,230,30822,297,526763,12933,129130,6022,235544,7517,509988,12902,244515,8303,572508,9970,247973,7003,66154,3859,47895,3319,3955721,4527,960446,11044,121273,1935,124403,4065,122376,4048,76054,2094,51073,2408,29704,2957,25257,2665,80660,3867,113309,1907,116964,4020,120413,3788,73454,1899,50663,2292,25961,3040,26222,2914,77727,3651,4093465,NA,3570897,NA,3119464,1806,75516,3829,36097,3366,167053,4856,13830,2378,5961,1721,152976,7066,3203,1404,149773,7347,522568,NA
2016,42,Pennsylvania,12784227,NA,2674845,2231,369261,13074,40.6,0.1,0.4689,0.0026,32465,233,31272,168,2787677,22439,344767,8218,480857,9115,950374,14650,730217,11315,1676971,21471,765331,11753,175633,6165,129802,5488,12360468,5696,2975685,15762,364170,2258,372136,6146,388000,6609,245835,2146,178782,2636,89494,4658,87479,4726,247024,5866,345573,2247,358863,7225,369881,7084,230387,1912,177805,2860,84787,4565,89027,3959,233009,5563,12784227,NA,11884225,1330,9832127,3145,1351705,9163,13312,1807,420202,5099,2446,852,19352,4449,245081,10569,11714,3158,233367,10023,900002,1330
2016,44,Rhode Island,1056426,NA,208640,608,59841,4861,40.2,0.2,0.4781,0.0097,35343,733,33008,807,167783,7033,36262,3053,42281,3195,93088,5626,60183,3971,151195,5781,70435,4856,17015,2106,11620,1642,1025170,2164,264768,4729,27055,829,27350,2399,32382,2349,19723,678,16924,983,8636,1558,8109,1826,23037,2290,27089,875,24154,1947,31963,2210,18924,803,18443,768,9169,1481,8271,1711,21152,1861,1056426,NA,899074,NA,768815,2294,58523,2899,2913,950,36176,2125,1237,928,6210,2215,25200,3660,4138,1829,21062,3149,157352,NA
2016,45,South Carolina,4961119,NA,1099964,1515,129824,7564,39.1,0.2,0.4735,0.005,29640,573,27016,351,834907,14350,146762,6031,206995,6939,506103,13833,317549,10671,591086,11410,242201,7936,53013,3536,36206,3389,4787590,4973,1209286,10789,147935,3054,158922,5383,161475,4973,93286,2523,75806,3616,35609,3272,38434,3141,93460,4000,142077,3198,151040,5564,153145,5553,92084,2340,69583,3077,32606,3729,34292,3246,92889,4221,4961119,NA,4688328,3468,3161469,2864,1328097,8567,13805,2261,75511,3674,2179,1082,12827,3707,94440,7860,1402,610,93038,7911,272791,3468
2016,46,South Dakota,865454,NA,213901,1285,16180,1822,36.8,0.3,0.4495,0.0121,31032,338,28585,808,139760,4778,24150,2108,36532,2943,87087,3980,65093,3561,111002,4685,35829,2821,9174,1301,7256,1192,828912,2084,218239,3751,31203,927,32483,1871,29218,1827,18020,978,13962,1326,6895,1268,7059,1533,16722,1596,29689,932,29229,1722,28911,1859,15148,1105,12245,1277,6185,1232,5979,1192,16612,1585,865454,NA,833227,1422,713315,376,14332,1414,73570,2976,12901,1796,151,234,280,342,18678,2357,74,152,18604,2398,32227,1422
2016,47,Tennessee,6651194,NA,1503252,3130,179265,7003,38.6,0.2,0.479,0.004,30164,190,27087,283,1199477,16467,266460,8058,291978,8004,667520,13903,328595,9621,756055,14474,303704,8740,73385,4931,49711,3216,6412680,5735,1578309,11483,205836,3053,210516,6580,222281,6208,135068,2445,87114,3020,48520,4381,45446,4056,133995,5143,198332,3081,203658,5603,204881,5548,122680,2610,85345,2898,46821,3862,42619,3520,130884,5215,6651194,NA,6303752,2164,4929450,2243,1105799,8462,15049,2480,115106,3858,4732,2290,8919,2707,124697,9328,3934,1437,120763,8737,347442,2164
2016,48,Texas,27862596,NA,7291694,3776,2729342,33445,34.5,0.2,0.48,0.0021,31288,107,28714,144,3701336,36856,773375,15887,1073287,20060,2796013,27393,1259574,19634,3362678,30607,1281070,17892,295098,9096,196841,8112,26661365,12220,7603170,26459,1026904,5422,1035190,13040,1048942,12729,612565,4019,421215,6939,208370,9348,212797,7368,605925,11116,980007,5538,996058,14340,1002551,14504,589477,3593,382478,4911,201346,8153,195981,8748,567510,10092,27862596,NA,16979317,217,11843864,5014,3270776,14547,67038,4435,1281698,10510,20254,2694,38404,5355,457283,16630,21710,4681,435573,15979,10883279,217
2016,49,Utah,3051217,NA,921847,1148,145996,6908,30.7,0.1,0.4263,0.0069,30209,271,26993,391,354303,10796,50302,3902,145106,5046,327002,8088,178193,7488,381130,8023,140249,4695,33569,3299,25987,2398,2900413,3242,973643,9103,131212,1632,138340,4801,129523,4874,75251,1090,45875,2263,22152,2546,26946,2757,81940,3462,122210,1561,130315,4007,122857,4236,72139,1348,46467,1809,23540,2370,27791,2399,71415,2988,3051217,NA,2630777,NA,2401230,1818,30915,2907,26769,2003,69181,3265,28870,2118,3070,1370,70742,5186,2858,1420,67884,4835,420440,NA
2016,50,Vermont,624594,NA,118684,1002,11174,1733,43.1,0.3,0.4539,0.0093,32028,551,31836,740,112116,4503,16651,1652,22489,1779,53383,2992,40499,2932,92871,3198,46671,2857,12297,1560,8016,1131,607520,1269,143386,2887,16362,661,16479,1384,17395,1341,10864,573,10977,794,6650,1168,5506,1085,11012,1527,14102,523,16601,1298,16581,1203,10300,450,9629,879,4726,918,5719,1384,12128,1415,624594,NA,612048,1061,580616,446,7307,1024,2113,923,9406,1088,252,261,727,507,11627,1612,347,270,11280,1552,12546,1061
2016,51,Virginia,8411808,NA,1867560,3041,450469,12715,38.2,0.2,0.4705,0.0034,36282,250,36206,295,1147310,17427,225526,7171,347347,9486,769322,15912,438669,12167,1241751,18218,695229,11550,142532,5001,99173,4553,8116753,6349,2146237,14034,256888,3777,267476,6522,266690,6654,163766,3352,124499,4565,59338,4023,60847,4381,181253,5993,246894,3811,256036,6067,256983,6238,152827,3466,121565,4509,56590,4113,54856,4654,164127,5398,8411808,NA,7651197,3151,5235564,2770,1575478,10985,19718,2946,527900,7315,6769,1901,23107,3877,262661,12056,10199,2698,252462,11452,760611,3151
2016,53,Washington,7288000,NA,1629061,1890,485424,14010,37.7,0.2,0.4591,0.0046,36353,278,35284,366,917047,17127,194739,8270,374392,10042,804380,13792,491450,10500,1098509,13876,472318,10733,109063,5493,75820,4187,7024743,4987,1744806,11960,230624,2172,239496,5478,225869,5422,137147,2240,92040,2549,49734,3849,45970,3632,156409,4790,219320,2062,226679,5197,216737,4867,133189,2145,88401,2676,50069,4815,42229,3417,137532,4428,7288000,NA,6381549,882,5053546,1957,254841,7763,79382,4552,591025,8390,46683,2937,10670,2638,345402,13206,4779,1454,340623,12872,906451,882
2016,54,West Virginia,1831102,NA,376883,1825,15776,2199,42.3,0.3,0.4711,0.0082,27617,1034,24769,486,422721,8992,89507,4501,74822,4365,158855,5615,95794,4736,162243,6282,78802,4753,16651,2177,11061,1680,1769689,2850,394881,6305,51303,1360,52104,2781,54586,2972,33003,1596,23840,1986,13449,2153,13490,2004,34140,2843,50365,1744,50726,2825,52158,2634,32638,1582,23461,2425,10885,1849,11838,1976,31359,2764,1831102,NA,1804319,2423,1684936,2541,68738,3213,3734,1230,13777,1617,404,375,3361,1493,29369,3344,158,124,29211,3319,26783,2423
2016,55,Wisconsin,5778709,NA,1284991,1993,141998,6210,39.4,0.1,0.4498,0.0037,32038,162,30902,276,1083082,13070,139525,5902,272788,7106,539603,9586,420412,8723,758503,11623,288536,6850,69338,3209,43798,3124,5576816,4295,1428041,9926,170858,1812,183105,4688,188194,4798,114858,1704,78831,1909,43481,3480,39791,2784,123255,5014,163233,1811,177024,4240,177489,3806,110230,1740,76772,1895,42667,3351,42643,2560,112949,3691,5778709,NA,5391694,573,4718160,1374,355473,4430,48653,2311,154748,3128,987,372,3230,979,110443,6381,3265,1158,107178,6351,387015,573
2016,56,Wyoming,585501,NA,140860,1641,10847,2111,37.2,0.4,0.436,0.0128,31526,816,30042,845,93204,4177,21420,2822,30127,2639,67834,4037,45601,3765,67845,3782,26068,2568,6551,1380,5453,1071,562405,1703,151204,4267,20532,1363,21936,1802,18484,1812,11115,1051,7349,1175,4365,1136,3798,1272,12752,1682,17341,1235,22038,1761,18769,2161,10645,1253,8356,1202,4585,989,2953,1048,9689,1437,585501,NA,529237,683,494078,768,5400,1450,12328,1443,5815,1329,173,217,211,376,11232,1799,543,628,10689,1737,56264,683
2016,72,Puerto Rico,3411307,NA,695876,NA,43178,4152,40.7,0.2,0.5419,0.0073,16878,194,11952,248,591067,14291,66456,4448,41330,3649,257096,7922,237746,7256,433120,11357,112925,5908,26678,2967,27168,3374,3320331,3186,846874,8391,82575,2463,95153,4072,107834,4180,73121,2298,50958,2605,27103,2357,26708,2587,68367,4159,77178,2322,90318,4178,103435,3921,66262,2280,47884,2976,26245,2402,25310,2698,70659,3379,3411307,NA,45466,5205,36168,4848,2517,919,225,220,2067,986,89,95,2251,937,2149,1197,239,260,1910,1153,3365841,5205
