fips,year,state,st,county,poptotal,vap,vep,to.vap,to.vep,earnmed,earnpc,incmed,incpc,gini,femaleprop,whiteprop,nonwhprop,blackprop,hispprop,aapiprop,aianprop,multiprop,otherprop,oldprop,uninsprop,ur.6mo,ur.oct,ur.trend,hsprop,baccprop,gradprop,enrollprop,health_index,attain_index,enroll_index,ed_index,inc_index,hdi
06041,Pooled,California,CA,Marin County,248858,200244,174329,0.7001308403747428,0.8042092824487033,44648,76253.08010118724,53242.740000000005,85964.5658969592,0.5603675783996658,0.5051113486405903,0.7480731983701548,0.25192680162984515,0.023210023386831043,0.14208102612734974,0.05670703774843485,0.002804812382965386,0.022952848612461725,0.07600318253783282,0.23040046934396322,0.11900762683940239,4.9,5,0.004440587020634042,1.026520671827466,0.579442877487352,0.23385957232230428,0.8148280048563334,8.068280653080997,8.932154144247482,6.1379429958952425,8.000750428130068,8.331451734031457,8.132251493386251
06041,Pooled,California,CA,Marin County,256131,203547,171333,0.6608596540356773,0.7851143679267858,47025,78778.72732561042,52302.25,86819.2633512615,0.5719603327339944,0.5168370872717477,0.7240474600887827,0.27595253991121727,0.02327715114531236,0.15788795577263198,0.05832562243539439,0.0026041361646969713,0.027407849889314453,0.06698134938761806,0.2611593286248053,0.08344167632969067,6.283333333333333,5.9,-0.002307587960148505,0.9974784764240211,0.5695391422555108,0.25522829650558415,0.8609168218185478,9.014825442372072,8.814972767900773,7.454766337672795,8.361570624491446,8.207891445079303,8.521033302810187
06041,Pooled,California,CA,Marin County,260245,207108,179075,0.6724655735171987,0.7777355856484713,50000,86631.68856008908,59000,96167.42243717168,0.5815609500826593,0.5148110434398355,0.7158062594862533,0.2841937405137467,0.025695018155968415,0.16032584679820938,0.053365098272781415,9.029952544717478e-4,0.0408077004361275,0.09604026974581645,0.2825683490556975,0.037741359103921304,3.333333333333333,3.3,3.5696521787186253e-4,1.0061622030532587,0.5937989220084684,0.23793038234027128,0.8827838245809169,9.739041121945654,8.919276716013322,8.079537845169055,8.639363759065233,9.043303800711039,9.12938859951202
06047,2008,California,CA,Merced County,246146,171100,127046,0.3729281122150789,0.5022432819608645,23440.2,35086.56423534919,26788.800000000003,38182.92164460904,0.5130355245563092,0.49549860651808275,0.34422253459329016,0.6557774654067099,0.03683586164308987,0.5240020150642302,0.07116914351644958,0.004643585514288268,0.018781536161465148,0.18941197500670334,0.1419970261552087,0.1980369374273805,11.516666666666667,11.5,-0.0030664844578197617,0.8144329187287908,0.1296195596059995,0.049621762264332764,0.7686831951035614,4.977984731857203,3.291161603994153,4.819519860101756,3.8006143560300205,3.569333228837466,4.072222382186787
06047,2012,California,CA,Merced County,262341,181691,138132,0.3415524159149325,0.4492586801030898,25080,34892.97046581812,26125,37664.37933341235,0.5032082387870802,0.4928470959552643,0.3038106891412322,0.6961893108587678,0.033483138358091184,0.5607663308442066,0.07649585844378119,0.002431949256883217,0.01966524485307291,0.2251230269001033,0.1496373041194476,0.17251973576375787,15.15,13.5,-0.013277046207024698,0.8686423249384714,0.1406695660968949,0.04752368429924817,0.7959865226439401,4.942958285043008,3.7122371688974294,5.599614932684004,4.3413630901596205,3.3953762158982013,4.176703559067961
06047,2016,California,CA,Merced County,268671,188418,144174,0.3757018968463735,0.49099698974849837,25000,36418.605913784515,26000,39264.155352816866,0.5172177595261196,0.49419550305019894,0.2826877482124978,0.7173122517875021,0.029813414920106748,0.5894086075534762,0.08022079048352818,0.003815074942959977,0.012755377394657406,0.28918640270070084,0.15648879112371636,0.06479672164096609,9.383333333333333,8.6,-0.01231818889765297,0.8526904837179893,0.14166930129623775,0.050799873537780586,0.801868870976023,4.517113045294192,3.63439772368005,5.767682027886373,4.345492491748824,3.362124379225668,4.041146359158779
06047,Pooled,California,CA,Merced County,246146,171100,127046,0.3729281122150789,0.5022432819608645,23440.2,35086.56423534919,26788.800000000003,38182.92164460904,0.5130355245563092,0.49549860651808275,0.34422253459329016,0.6557774654067099,0.03683586164308987,0.5240020150642302,0.07116914351644958,0.004643585514288268,0.018781536161465148,0.18941197500670334,0.1419970261552087,0.1980369374273805,11.516666666666667,11.5,-0.0030664844578197617,0.8144329187287908,0.1296195596059995,0.049621762264332764,0.7686831951035614,4.977984731857203,3.291161603994153,4.819519860101756,3.8006143560300205,3.569333228837466,4.072222382186787
06047,Pooled,California,CA,Merced County,262341,181691,138132,0.3415524159149325,0.4492586801030898,25080,34892.97046581812,26125,37664.37933341235,0.5032082387870802,0.4928470959552643,0.3038106891412322,0.6961893108587678,0.033483138358091184,0.5607663308442066,0.07649585844378119,0.002431949256883217,0.01966524485307291,0.2251230269001033,0.1496373041194476,0.17251973576375787,15.15,13.5,-0.013277046207024698,0.8686423249384714,0.1406695660968949,0.04752368429924817,0.7959865226439401,4.942958285043008,3.7122371688974294,5.599614932684004,4.3413630901596205,3.3953762158982013,4.176703559067961
06047,Pooled,California,CA,Merced County,268671,188418,144174,0.3757018968463735,0.49099698974849837,25000,36418.605913784515,26000,39264.155352816866,0.5172177595261196,0.49419550305019894,0.2826877482124978,0.7173122517875021,0.029813414920106748,0.5894086075534762,0.08022079048352818,0.003815074942959977,0.012755377394657406,0.28918640270070084,0.15648879112371636,0.06479672164096609,9.383333333333333,8.6,-0.01231818889765297,0.8526904837179893,0.14166930129623775,0.050799873537780586,0.801868870976023,4.517113045294192,3.63439772368005,5.767682027886373,4.345492491748824,3.362124379225668,4.041146359158779
06055,2008,California,CA,Napa County,133540,104336,82462,0.5716339518478761,0.7232664742548083,33486,50629.93343966478,37950.8,56740.50887201173,0.5323504568078927,0.4846637711547102,0.6023813089710948,0.39761869102890524,0.022255503968848286,0.28438670061404825,0.07110229144825521,6.440017972143178e-4,0.01637711547101992,0.0591732814138086,0.20818481353901452,0.11907293694773102,4.866666666666667,5.2,0.001127668446887309,0.9115272101762882,0.33175926636061837,0.1223280121834975,0.7507120210650761,5.893838460587,5.770763258136028,4.30605774471646,5.282528086996171,5.984141678882951,5.711462155897561
06055,2012,California,CA,Napa County,139174,107926,84844,0.5278431517891888,0.6714440620432794,31349.999999999996,49611.73802326827,34276,53604.69281655822,0.5357420133474156,0.505834423096268,0.5498153390719531,0.4501846609280469,0.0202767758345668,0.33035624470087804,0.07695402876974147,0.004375817322200986,0.018221794300659604,0.09856726112635981,0.22185896791067297,0.13669219825542128,7.866666666666667,7.2,-0.007874336185370666,0.938469422974344,0.3194088546296974,0.09798035790860884,0.7990636467164368,6.275923092521245,5.705724236751002,5.687532763326767,5.699660412276257,5.278049568136163,5.7367600635760905
06055,2016,California,CA,Napa County,141735,111887,94825,0.5485177008946527,0.6472132876351173,36900,54923.43431473085,40000,60548.29165173773,0.5459787312235437,0.5015768864430098,0.5304829435213603,0.4695170564786397,0.018083042297244858,0.3390976117402194,0.08136310720711186,0.004388471443186228,0.024912689173457507,0.07974741595230536,0.24579673334038876,0.03037358450629696,3.966666666666667,3.9,-0.003853767352126867,0.9842518091189717,0.36444511917413086,0.13124841860229747,0.7684199594994549,6.532737108372096,6.532968979302667,4.811998842841568,5.959312267148967,6.348740034433939,6.275663126567836
06055,Pooled,California,CA,Napa County,133540,104336,82462,0.5716339518478761,0.7232664742548083,33486,50629.93343966478,37950.8,56740.50887201173,0.5323504568078927,0.4846637711547102,0.6023813089710948,0.39761869102890524,0.022255503968848286,0.28438670061404825,0.07110229144825521,6.440017972143178e-4,0.01637711547101992,0.0591732814138086,0.20818481353901452,0.11907293694773102,4.866666666666667,5.2,0.001127668446887309,0.9115272101762882,0.33175926636061837,0.1223280121834975,0.7507120210650761,5.893838460587,5.770763258136028,4.30605774471646,5.282528086996171,5.984141678882951,5.711462155897561
06055,Pooled,California,CA,Napa County,139174,107926,84844,0.5278431517891888,0.6714440620432794,31349.999999999996,49611.73802326827,34276,53604.69281655822,0.5357420133474156,0.505834423096268,0.5498153390719531,0.4501846609280469,0.0202767758345668,0.33035624470087804,0.07695402876974147,0.004375817322200986,0.018221794300659604,0.09856726112635981,0.22185896791067297,0.13669219825542128,7.866666666666667,7.2,-0.007874336185370666,0.938469422974344,0.3194088546296974,0.09798035790860884,0.7990636467164368,6.275923092521245,5.705724236751002,5.687532763326767,5.699660412276257,5.278049568136163,5.7367600635760905
06055,Pooled,California,CA,Napa County,141735,111887,94825,0.5485177008946527,0.6472132876351173,36900,54923.43431473085,40000,60548.29165173773,0.5459787312235437,0.5015768864430098,0.5304829435213603,0.4695170564786397,0.018083042297244858,0.3390976117402194,0.08136310720711186,0.004388471443186228,0.024912689173457507,0.07974741595230536,0.24579673334038876,0.03037358450629696,3.966666666666667,3.9,-0.003853767352126867,0.9842518091189717,0.36444511917413086,0.13124841860229747,0.7684199594994549,6.532737108372096,6.532968979302667,4.811998842841568,5.959312267148967,6.348740034433939,6.275663126567836
06059,2008,California,CA,Orange County,3009758,2241616,1786730,0.5146675434151077,0.6456974472919803,37950.8,58211.330986348476,39067,61851.17336993716,0.5463402683001449,0.49938898742025106,0.4604436635769387,0.5395563364230613,0.015736813391641454,0.3374988952600176,0.1633583165158129,0.002813847492057501,0.01727913008288374,0.16150567587161493,0.16021022288170678,0.16669147486276306,5.566666666666666,6,0.006221896211295148,0.9515538210024124,0.3709057566125267,0.1255352838656559,0.8066526553691663,6.6830920850015385,6.319965743203966,5.904361581976181,6.181431022794703,6.1851121171187184,6.34558037962398
06059,2012,California,CA,Orange County,3089867,2354317,1912547,0.4768533719121087,0.5869994306022284,34798.5,54259.400879939625,37620,57726.68786805954,0.5483730512422541,0.5051984438165138,0.4283818688636113,0.5716181311363887,0.013865968988309206,0.34179270499345116,0.1861416688808936,0.0018146412127123918,0.026448711222845513,0.11641569038408449,0.17318544778788214,0.17165172481533994,7.933333333333334,7.5,-0.0023889790443078793,0.9797188091712923,0.3934941317807966,0.1344042415555254,0.8102673508882374,7.2872237053402475,6.717447883384095,6.0076385968067845,6.480844787858325,5.92344497378694,6.5401748651592175
06059,2016,California,CA,Orange County,3172904,2461797,2039588,0.48644181465815417,0.587138677026929,36000,58730.49753701179,39140,62028.23093331501,0.5558116303086654,0.5060017573806204,0.4097618459304158,0.5902381540695842,0.015841008741518812,0.34231480057385916,0.20091153088779237,0.00202590434504164,0.02746127837463724,0.11289941328196504,0.19676706260258742,0.07297951655644166,4.166666666666666,4.1,4.1398921819340407e-4,0.9818834118107556,0.4180790672574283,0.1418203210587388,0.8153314565016107,7.76374243965102,6.945218667512818,6.1523273286174485,6.6809215545476945,6.198054916532625,6.850479492253615
06059,Pooled,California,CA,Orange County,3009758,2241616,1786730,0.5146675434151077,0.6456974472919803,37950.8,58211.330986348476,39067,61851.17336993716,0.5463402683001449,0.49938898742025106,0.4604436635769387,0.5395563364230613,0.015736813391641454,0.3374988952600176,0.1633583165158129,0.002813847492057501,0.01727913008288374,0.16150567587161493,0.16021022288170678,0.16669147486276306,5.566666666666666,6,0.006221896211295148,0.9515538210024124,0.3709057566125267,0.1255352838656559,0.8066526553691663,6.6830920850015385,6.319965743203966,5.904361581976181,6.181431022794703,6.1851121171187184,6.34558037962398
06059,Pooled,California,CA,Orange County,3089867,2354317,1912547,0.4768533719121087,0.5869994306022284,34798.5,54259.400879939625,37620,57726.68786805954,0.5483730512422541,0.5051984438165138,0.4283818688636113,0.5716181311363887,0.013865968988309206,0.34179270499345116,0.1861416688808936,0.0018146412127123918,0.026448711222845513,0.11641569038408449,0.17318544778788214,0.17165172481533994,7.933333333333334,7.5,-0.0023889790443078793,0.9797188091712923,0.3934941317807966,0.1344042415555254,0.8102673508882374,7.2872237053402475,6.717447883384095,6.0076385968067845,6.480844787858325,5.92344497378694,6.5401748651592175
06059,Pooled,California,CA,Orange County,3172904,2461797,2039588,0.48644181465815417,0.587138677026929,36000,58730.49753701179,39140,62028.23093331501,0.5558116303086654,0.5060017573806204,0.4097618459304158,0.5902381540695842,0.015841008741518812,0.34231480057385916,0.20091153088779237,0.00202590434504164,0.02746127837463724,0.11289941328196504,0.19676706260258742,0.07297951655644166,4.166666666666666,4.1,4.1398921819340407e-4,0.9818834118107556,0.4180790672574283,0.1418203210587388,0.8153314565016107,7.76374243965102,6.945218667512818,6.1523273286174485,6.6809215545476945,6.198054916532625,6.850479492253615
06061,2008,California,CA,Placer County,341758,268921,252211,0.643709490891377,0.6863578511643029,42415.600000000006,54471.3611673768,44648,58660.27932832003,0.4928060787802081,0.5067737990039736,0.7727953698230912,0.22720463017690884,0.01399528321209745,0.12706066866028007,0.05424891297350757,0.0048221255976451174,0.021608857729738588,0.051115116544455434,0.19840354870990584,0.0964571421883321,6.6,7.2,0.006038766271936559,1.05709310306841,0.34683371607250296,0.09603928513926904,0.7641593294954284,6.19433050437134,6.6664406952012145,4.690266557012242,6.007715982471557,7.11088454860616,6.420109935096033
06061,2012,California,CA,Placer County,361054,276511,259743,0.6195847543135716,0.6595827414020782,39710,52660.83980667458,41800,55883.294511286316,0.5026280575874644,0.507924022445396,0.7493255856464685,0.25067441435353155,0.009721537498545924,0.13253142189257008,0.06612584267173331,0.005993563289701818,0.03452669129825456,0.030153384258310392,0.22983265661092248,0.12391498224642297,9.266666666666667,8.8,-0.003834424409286606,1.0392569579392623,0.3652387858906041,0.11295919975113423,0.808671276761994,6.643886167796104,6.783032957206672,5.962036478914116,6.5093674644424855,6.6539088658066206,6.602057057808573
06061,2016,California,CA,Placer County,380222,295219,281865,0.6193334439856514,0.6486757845067674,42000,63990.05936131039,48000,68789.94825196284,0.5316446977863027,0.5139576352762334,0.7319618538643213,0.26803814613567867,0.014717717543961159,0.13759856084077196,0.07156082499171537,0.0025748115574585374,0.0410365523299546,0.04366659477883973,0.25346508092640613,0.039655780044289914,4.5,4.5,-3.886173061560719e-4,1.0567349926793559,0.4067976332432718,0.12702072421548355,0.8226310983310342,6.9401488127587685,7.270355667587408,6.360888523743835,6.967199952972883,7.612774413378308,7.166767892774413
06061,Pooled,California,CA,Placer County,341758,268921,252211,0.643709490891377,0.6863578511643029,42415.600000000006,54471.3611673768,44648,58660.27932832003,0.4928060787802081,0.5067737990039736,0.7727953698230912,0.22720463017690884,0.01399528321209745,0.12706066866028007,0.05424891297350757,0.0048221255976451174,0.021608857729738588,0.051115116544455434,0.19840354870990584,0.0964571421883321,6.6,7.2,0.006038766271936559,1.05709310306841,0.34683371607250296,0.09603928513926904,0.7641593294954284,6.19433050437134,6.6664406952012145,4.690266557012242,6.007715982471557,7.11088454860616,6.420109935096033
06061,Pooled,California,CA,Placer County,361054,276511,259743,0.6195847543135716,0.6595827414020782,39710,52660.83980667458,41800,55883.294511286316,0.5026280575874644,0.507924022445396,0.7493255856464685,0.25067441435353155,0.009721537498545924,0.13253142189257008,0.06612584267173331,0.005993563289701818,0.03452669129825456,0.030153384258310392,0.22983265661092248,0.12391498224642297,9.266666666666667,8.8,-0.003834424409286606,1.0392569579392623,0.3652387858906041,0.11295919975113423,0.808671276761994,6.643886167796104,6.783032957206672,5.962036478914116,6.5093674644424855,6.6539088658066206,6.602057057808573
06061,Pooled,California,CA,Placer County,380222,295219,281865,0.6193334439856514,0.6486757845067674,42000,63990.05936131039,48000,68789.94825196284,0.5316446977863027,0.5139576352762334,0.7319618538643213,0.26803814613567867,0.014717717543961159,0.13759856084077196,0.07156082499171537,0.0025748115574585374,0.0410365523299546,0.04366659477883973,0.25346508092640613,0.039655780044289914,4.5,4.5,-3.886173061560719e-4,1.0567349926793559,0.4067976332432718,0.12702072421548355,0.8226310983310342,6.9401488127587685,7.270355667587408,6.360888523743835,6.967199952972883,7.612774413378308,7.166767892774413
06065,2008,California,CA,Riverside County,2100722,1525646,1237107,0.42427863344445566,0.5232360660799753,31476.840000000004,43095.30951064451,33486,45839.06311209842,0.5059039738235862,0.5006354957962073,0.41983660855648675,0.5801633914435133,0.05957475572684058,0.43669747829555744,0.05728125853873097,0.005263428478399331,0.01839320005217254,0.1738949751561606,0.15262609712279873,0.2019515195251918,9.033333333333333,9.9,0.011183486653369221,0.9144583078363938,0.21023449055781335,0.06496632879887887,0.7548961363989594,5.262941996882436,4.597727514620574,4.425603897113126,4.540352975451424,5.116386277642122,4.9631855157842235
06065,2012,California,CA,Riverside County,2269261,1648654,1371422,0.4014832705952856,0.4826428334969105,28005.999999999996,40025.58695807902,30304.999999999996,42819.00208678482,0.5105366799043771,0.5039592184415984,0.384507996215508,0.615492003784492,0.05935280252029185,0.46551101878541074,0.059959167323635314,0.004924069994592954,0.024896210704718407,0.17108961904338021,0.1722529933753764,0.20262323284981323,11.783333333333333,11.2,-0.002387723009058506,0.9397331205529261,0.20964241675191372,0.07261344364217964,0.7622455586056871,5.972830107948619,4.8132598729801295,4.635587388733918,4.754035711564725,4.424371318241565,5.008389041251369
06065,2016,California,CA,Riverside County,2388093,1774295,1490456,0.4234870751481574,0.5041349761415298,30000,42319.026933720976,31200,44886.36149603109,0.5089280363902431,0.5017823845218758,0.35971463422906896,0.6402853657709311,0.06086488256529373,0.4840649003200462,0.0649865813433564,0.0033989463559417495,0.024331129482813275,0.2304097872235294,0.1893322412485611,0.08964726248098379,6.383333333333334,6.2,0.0018729997638653067,0.9486528660326421,0.23197642360946102,0.08181038764726294,0.7677975462542901,6.31362677229482,5.082931181929107,4.794215607265432,4.986692657041215,4.626158758170037,5.261432624094532
06065,Pooled,California,CA,Riverside County,2100722,1525646,1237107,0.42427863344445566,0.5232360660799753,31476.840000000004,43095.30951064451,33486,45839.06311209842,0.5059039738235862,0.5006354957962073,0.41983660855648675,0.5801633914435133,0.05957475572684058,0.43669747829555744,0.05728125853873097,0.005263428478399331,0.01839320005217254,0.1738949751561606,0.15262609712279873,0.2019515195251918,9.033333333333333,9.9,0.011183486653369221,0.9144583078363938,0.21023449055781335,0.06496632879887887,0.7548961363989594,5.262941996882436,4.597727514620574,4.425603897113126,4.540352975451424,5.116386277642122,4.9631855157842235
06065,Pooled,California,CA,Riverside County,2269261,1648654,1371422,0.4014832705952856,0.4826428334969105,28005.999999999996,40025.58695807902,30304.999999999996,42819.00208678482,0.5105366799043771,0.5039592184415984,0.384507996215508,0.615492003784492,0.05935280252029185,0.46551101878541074,0.059959167323635314,0.004924069994592954,0.024896210704718407,0.17108961904338021,0.1722529933753764,0.20262323284981323,11.783333333333333,11.2,-0.002387723009058506,0.9397331205529261,0.20964241675191372,0.07261344364217964,0.7622455586056871,5.972830107948619,4.8132598729801295,4.635587388733918,4.754035711564725,4.424371318241565,5.008389041251369
06065,Pooled,California,CA,Riverside County,2388093,1774295,1490456,0.4234870751481574,0.5041349761415298,30000,42319.026933720976,31200,44886.36149603109,0.5089280363902431,0.5017823845218758,0.35971463422906896,0.6402853657709311,0.06086488256529373,0.4840649003200462,0.0649865813433564,0.0033989463559417495,0.024331129482813275,0.2304097872235294,0.1893322412485611,0.08964726248098379,6.383333333333334,6.2,0.0018729997638653067,0.9486528660326421,0.23197642360946102,0.08181038764726294,0.7677975462542901,6.31362677229482,5.082931181929107,4.794215607265432,4.986692657041215,4.626158758170037,5.261432624094532
06067,2008,California,CA,Sacramento County,1394302,1033074,892888,0.5237775803088646,0.6060121762191899,33486,45549.065667489056,37281.08,48749.32334032022,0.48623874264608624,0.5095338025764863,0.5193910644896156,0.4806089355103844,0.10213354065331615,0.20048239190648798,0.13891897164315908,0.005810075579035245,0.02952731904565869,0.08168388197105075,0.158679396572622,0.12777863045452134,7.433333333333334,8.1,0.007131516938891251,0.9809118155683695,0.2895589944339103,0.08592463258803708,0.7791852588259773,4.9801175520032945,5.7093029506021145,5.119578823599353,5.512728241601193,5.860702311444984,5.438994421982919
06067,2012,California,CA,Sacramento County,1451034,1088484,954976,0.47479705719147,0.5411748567503267,31349.999999999996,43119.72963074747,33440,46758.14730863387,0.513756246629079,0.5103932781726686,0.47489031959278694,0.5251096804072131,0.09649532678076461,0.21998795341804533,0.15629819838818387,0.003835885306615834,0.046246331926061,0.07187770927490328,0.17381949699317867,0.1616592030234991,10.383333333333333,9.9,-0.004396625786906038,1.0012887748982378,0.29113020879854706,0.09199003007141429,0.7925373955730686,5.308967906938371,5.8960600917879935,5.501068444944818,5.764396209506934,5.106855817001965,5.386489779576881
06067,2016,California,CA,Sacramento County,1514955,1152149,1022321,0.48546672348802106,0.5471177839445732,33000,46592.101703470704,35000,49610.33426627489,0.5118742950951454,0.5125657197738547,0.4507784059592529,0.5492215940407471,0.09541273503173361,0.22941341491991513,0.15737893204748657,0.004712351191949596,0.05587822740609457,0.07981095148040701,0.19599526058529793,0.05280288853464294,5.45,5.4,-1.9368063545334747e-4,0.9762530339090888,0.3147243757412949,0.10742296423718296,0.7858294217037709,5.563020350542994,5.98933582591711,5.309412048679169,5.762694566837796,5.422967602946497,5.5811593207703485
06067,Pooled,California,CA,Sacramento County,1394302,1033074,892888,0.5237775803088646,0.6060121762191899,33486,45549.065667489056,37281.08,48749.32334032022,0.48623874264608624,0.5095338025764863,0.5193910644896156,0.4806089355103844,0.10213354065331615,0.20048239190648798,0.13891897164315908,0.005810075579035245,0.02952731904565869,0.08168388197105075,0.158679396572622,0.12777863045452134,7.433333333333334,8.1,0.007131516938891251,0.9809118155683695,0.2895589944339103,0.08592463258803708,0.7791852588259773,4.9801175520032945,5.7093029506021145,5.119578823599353,5.512728241601193,5.860702311444984,5.438994421982919
06067,Pooled,California,CA,Sacramento County,1451034,1088484,954976,0.47479705719147,0.5411748567503267,31349.999999999996,43119.72963074747,33440,46758.14730863387,0.513756246629079,0.5103932781726686,0.47489031959278694,0.5251096804072131,0.09649532678076461,0.21998795341804533,0.15629819838818387,0.003835885306615834,0.046246331926061,0.07187770927490328,0.17381949699317867,0.1616592030234991,10.383333333333333,9.9,-0.004396625786906038,1.0012887748982378,0.29113020879854706,0.09199003007141429,0.7925373955730686,5.308967906938371,5.8960600917879935,5.501068444944818,5.764396209506934,5.106855817001965,5.386489779576881
06067,Pooled,California,CA,Sacramento County,1514955,1152149,1022321,0.48546672348802106,0.5471177839445732,33000,46592.101703470704,35000,49610.33426627489,0.5118742950951454,0.5125657197738547,0.4507784059592529,0.5492215940407471,0.09541273503173361,0.22941341491991513,0.15737893204748657,0.004712351191949596,0.05587822740609457,0.07981095148040701,0.19599526058529793,0.05280288853464294,5.45,5.4,-1.9368063545334747e-4,0.9762530339090888,0.3147243757412949,0.10742296423718296,0.7858294217037709,5.563020350542994,5.98933582591711,5.309412048679169,5.762694566837796,5.422967602946497,5.5811593207703485
06071,2008,California,CA,San Bernardino County,2015060,1423221,1162491,0.4260294079415635,0.5215816724602599,30137.4,40951.65140225207,32369.800000000003,43134.71474369539,0.4955951595669599,0.4980109773406251,0.35489365080940516,0.6451063491905948,0.08268140899030302,0.4756180957390847,0.06116244677577839,0.002542852322015225,0.020935853026708882,0.1769326967931476,0.11774587357200282,0.2027646819449545,8.45,9.1,0.010525826596797393,0.9400127771344555,0.18840579710144928,0.0607114837635778,0.7469442829859669,4.348887900680162,4.594200386663217,4.198408085313342,4.462269619546591,4.881347001041117,4.5585273780574
06071,2012,California,CA,San Bernardino County,2079433,1495035,1243795,0.38896547572464857,0.46753444096495,27378.999999999996,38094.422376912364,29886.999999999996,40013.10918721821,0.4980049053817148,0.5037815596847794,0.3184223776385197,0.6815776223614802,0.08424844657173373,0.505419506182695,0.06833978300815655,0.004052547016422265,0.018286234757263157,0.16204850072111004,0.1421834702055801,0.21338845733428294,11.5,10.9,-0.002584418129110353,0.9375452793526152,0.1915598487089887,0.060500411812213634,0.7517566346635317,4.95884090945,4.597370265825451,4.335903847529478,4.510214793060126,4.328078177853682,4.591530770185041
06071,2016,California,CA,San Bernardino County,2141147,1568218,1315364,0.41702301593273383,0.4971878506633905,28800,39763.94363504232,30000,41912.30120676773,0.5021271534018941,0.5032573662621016,0.2916796464698594,0.7083203535301406,0.08151238565124207,0.5277713300394602,0.06977661972765065,0.0023006360609523773,0.024921689169403127,0.17341312857080807,0.1634806017522384,0.09556326585703831,5.983333333333333,5.8,0.0011369631077326183,0.9343161994911154,0.2120434511406523,0.07086688376281373,0.746178895913917,4.901960784313725,4.78151022929721,4.176539883254771,4.579853447283063,4.354241763469901,4.60657328026677
06071,Pooled,California,CA,San Bernardino County,2015060,1423221,1162491,0.4260294079415635,0.5215816724602599,30137.4,40951.65140225207,32369.800000000003,43134.71474369539,0.4955951595669599,0.4980109773406251,0.35489365080940516,0.6451063491905948,0.08268140899030302,0.4756180957390847,0.06116244677577839,0.002542852322015225,0.020935853026708882,0.1769326967931476,0.11774587357200282,0.2027646819449545,8.45,9.1,0.010525826596797393,0.9400127771344555,0.18840579710144928,0.0607114837635778,0.7469442829859669,4.348887900680162,4.594200386663217,4.198408085313342,4.462269619546591,4.881347001041117,4.5585273780574
06071,Pooled,California,CA,San Bernardino County,2079433,1495035,1243795,0.38896547572464857,0.46753444096495,27378.999999999996,38094.422376912364,29886.999999999996,40013.10918721821,0.4980049053817148,0.5037815596847794,0.3184223776385197,0.6815776223614802,0.08424844657173373,0.505419506182695,0.06833978300815655,0.004052547016422265,0.018286234757263157,0.16204850072111004,0.1421834702055801,0.21338845733428294,11.5,10.9,-0.002584418129110353,0.9375452793526152,0.1915598487089887,0.060500411812213634,0.7517566346635317,4.95884090945,4.597370265825451,4.335903847529478,4.510214793060126,4.328078177853682,4.591530770185041
06071,Pooled,California,CA,San Bernardino County,2141147,1568218,1315364,0.41702301593273383,0.4971878506633905,28800,39763.94363504232,30000,41912.30120676773,0.5021271534018941,0.5032573662621016,0.2916796464698594,0.7083203535301406,0.08151238565124207,0.5277713300394602,0.06977661972765065,0.0023006360609523773,0.024921689169403127,0.17341312857080807,0.1634806017522384,0.09556326585703831,5.983333333333333,5.8,0.0011369631077326183,0.9343161994911154,0.2120434511406523,0.07086688376281373,0.746178895913917,4.901960784313725,4.78151022929721,4.176539883254771,4.579853447283063,4.354241763469901,4.60657328026677
06073,2008,California,CA,San Diego County,3001725,2249462,1909608,0.5472628566297185,0.6446595322181307,34602.200000000004,50292.64252656599,38620.520000000004,54157.76925068384,0.5220295818277894,0.4968533093471254,0.5043979711665793,0.49560202883342075,0.0465818820844681,0.31175107646436634,0.10501628230434167,0.004769923960389443,0.024927000308156144,0.06638282987282312,0.1532918571821203,0.16605851635309696,6.25,6.8,0.00622239862539491,1.0115000315530407,0.35490176486674097,0.13057542228486085,0.7631422933094534,5.972830107948619,6.646514791364284,4.661208380270097,5.984745987666222,6.105421645984914,6.020702694449732
06073,2012,California,CA,San Diego County,3177449,2452708,2075271,0.48610841567769175,0.5745187014129721,31349.999999999996,47143.310616099625,33858,50612.48090773729,0.5204332362497641,0.4972029448781082,0.4751575871084005,0.5248424128915995,0.047653007176511726,0.3265556740643202,0.11663979500536437,0.0038672532588249252,0.028884806648352183,0.06867490241385464,0.169835928129767,0.16597213676757674,9.116666666666667,8.7,-0.002755490130074998,1.0204970083811442,0.3678341409615451,0.13330476852901504,0.7549710997508157,6.606547829324882,6.810906119144695,4.427745707166163,6.01651931515185,5.192981081767259,5.909882954423562
06073,2016,California,CA,San Diego County,3316462,2588123,2212607,0.5047673545654515,0.5904347224789581,34000,50685.57941454782,36000,54370.89517519742,0.5285445759661453,0.49765020675647725,0.45945377935884685,0.5405462206411531,0.04657885421271222,0.3352280231162003,0.11767208549351689,0.003901145256601764,0.03625459902751788,0.051200646954495485,0.19029013448669094,0.07554285259411987,4.8,4.7,7.5362114961495e-7,1.0110015512882058,0.3881393909322476,0.1388109360215755,0.7612900730158996,6.958441404161798,6.919679188280191,4.608287800454274,6.149215392338219,5.61827614241427,6.217916998546208
