year,state,st,county,fips,poptotal,pop16o,popu18,pop25o,pop324,pop60o,popnc,popnc18o,pophh,popinst,popogq,popmetro,malepop,femalepop,whitepop,blackpop,hisppop,aapipop,aianpop,multipop,otherpop,enroll,nohs,hsplus,bacc,grad,empop,unempop,cnoninst,hcnone,hcpub,hcpvt,earnmed,earnpc,incmed,incpc,maleprop,femaleprop,whiteprop,nonwhprop,blackprop,hispprop,aapiprop,aianprop,multiprop,otherprop,oldprop,uninsprop,pvtinsprop,metroprop,death,health_index,hsprop,baccprop,gradprop,attain_score,attain_index,enrollprop,enroll_index,ed_index,inc_index,hdi,ur.6mo,ur.oct,ur.trend,totalvotes,vap,vep,to.vap,to.vep,gini
2008,Texas,TX,Galveston County,48167,288291,224493,73783,187853,88191,43503,15657,14372,284157,1647,2487,288291,141900,146391,173071,39530,60867,8644,1078,3801,7762,67830,100316,133600,36932,17443,145202,7432,220359,49978,63122,175191,35718.4,49811.995096035374,39067,52810.203013262326,0.49221099514032696,0.507789004859673,0.6003343843546972,0.3996656156453028,0.13711839773007134,0.211130420304484,0.029983592966828655,0.003739277327422639,0.013184594732405798,0.02692418424439195,0.15089961185052603,0.1733595568366685,0.6076880651841369,1,10.809642200843152,3.417436588731266,1.0006494439801334,0.28945505262093235,0.0928545192251388,1.3829590158262046,5.886393438841364,0.7691261013028541,4.832174322938688,5.534987066873805,6.1851121171187184,4.89089362581045,5.733333333333333,7.5,0.00651204035390052,105004,214508,198489,0.48951088071307364,0.5290167213296455,0.5148062474865178
2012,Texas,TX,Galveston County,48167,300924,232835,74863,198502,89913,54254,16238,14730,295620,3578,1726,300924,149734,151190,175164,40190,69659,9089,363,5285,6508,72459,103452,138188,38919,20365,139321,10530,227531,50382,78535,172007,33440,47826.39287195873,36575,50931.25566625382,0.4975807845170209,0.5024192154829791,0.5820871715117438,0.41791282848825617,0.13355531629248582,0.23148369688027542,0.03020363945713868,0.0012062846432986402,0.017562573938934747,0.021626723026411984,0.18029136924937858,0.16742433305419308,0.5715961505230557,1,12.651821862348179,4.501071683734223,0.9948111354041773,0.29865694048422686,0.1025934247513879,1.3960615006397923,5.973743337598615,0.805879016382503,5.88225761092866,5.943248095375296,5.728136434319179,5.351198332995007,7.733333333333333,7.1,-0.0024457518375795603,110078,226061,207753,0.48693936592335696,0.5298503511381304,0.5141345176196901
2016,Texas,TX,Galveston County,48167,329535,257148,80785,220550,96722,64928,21456,19873,323122,5009,1404,329535,161346,168189,190328,43841,79427,11763,43,3984,8300,75129,111164,150471,43386,24514,154729,11608,250739,46805,94724,188006,37000,53585.64998268098,40000,57020.731289689415,0.48961718785561475,0.5103828121443853,0.577565357245816,0.42243464275418396,0.13303897916761498,0.24102750845888904,0.03569575310665028,1.304868982050465e-4,0.01208976284764896,0.025187005932602,0.19702914713156416,0.1420334714066791,0.5705190647427436,1,12.310722639418934,4.300425082011138,0.9901201541600544,0.3078666968941283,0.11114939922919972,1.4091362502833824,6.060908335222549,0.7767519282066128,5.050055091617508,5.723957254020869,6.348740034433939,5.386397965029852,5.583333333333333,5.5,0.0031812860796124384,122903,248750,223868,0.4940824120603015,0.5489976235996212,0.5195975284437653
2008,Texas,TX,Harris County,48201,3984453,2958755,1144381,2464707,1310535,484452,684315,610292,3946171,20615,17667,3984453,1998726,1985727,1443432,715702,1550619,225267,7647,32933,482970,986663,1780912,1489447,483898,230196,1973047,114205,2920778,1056070,893979,2034404,33486,49028.906880407754,33486,51636.907875070276,0.5016312151253886,0.4983687848746114,0.36226603752133607,0.637733962478664,0.17962365223030613,0.38916734618277593,0.05653649321500341,0.0019192094874754453,0.008265375448022602,0.12121362706499487,0.12158557272478807,0.26504767404710255,0.5105855182631092,1,12.608750472828142,4.475735572251848,0.8940377091475782,0.28972774451486527,0.09339690275558109,1.2771623564180243,5.181082376120162,0.7528703926259123,4.3677255035974945,4.909963418612605,5.116386277642122,4.826533602349718,4.883333333333333,5,0.003342812212681862,1171472,2840072,2209165,0.4124796836136549,0.5302781820280513,0.533490209404598
2012,Texas,TX,Harris County,48201,4252456,3201760,1171022,2655918,1404986,565405,692674,630829,4215760,18005,18691,4252456,2116830,2135626,1365133,784964,1763540,271071,5121,56067,367564,1082342,1799721,1647591,527642,277502,2006063,196828,3165519,1070562,1164458,2017436,31036.499999999996,46964.82934310653,31349.999999999996,49370.21542857853,0.4977899830121699,0.5022100169878301,0.32102225161177445,0.6789777483882256,0.18459074003352416,0.4147109341049031,0.06374457489977557,0.001204245264383688,0.0131846161371217,0.08643569739463501,0.132959635561191,0.25175145845130437,0.4744166665098945,1,13.511687609782461,5.006875064577918,0.9234980146224394,0.30315092559333534,0.10448440049730451,1.3311333407130792,5.540888938087195,0.7703578540996138,4.867367259988965,5.316381712054452,4.659410594842571,4.986983879025535,6.7,6.1,-0.002169675289767329,1188585,3081434,2432600,0.38572463340120217,0.4886068404176601,0.54573154519946665
2016,Texas,TX,Harris County,48201,4588804,3479012,1238311,2915987,1456528,669597,768818,698113,4549605,18949,20250,4588804,2277819,2310985,1386257,853431,1945714,314025,7293,71401,388557,1111395,1859957,1785355,614007,329485,2199446,153289,3440129,887270,1328107,2373427,30000,50043.86769715636,32700,52518.7807896921,0.49638620433559594,0.503613795664404,0.30209549154856036,0.6979045084514397,0.18598114018380388,0.4240133158879743,0.06843286398808927,0.001589303007929735,0.015559827789550392,0.08467500464173236,0.1459197211299502,0.1933553928213103,0.5172212628824417,1,14.212620807276862,5.41918871016286,0.9358227591549619,0.3235583697732535,0.11299261622222595,1.3723737451504414,5.815824967669609,0.7630440334823635,4.658400956638958,5.430016963992726,4.951711270984143,5.262154456231444,5.566666666666666,5.4,0.0035359904340354206,1312112,3350493,2633431,0.391617591799177,0.4982519002776226,0.5424416169252483
2008,Texas,TX,Hidalgo County,48215,726554,495319,256560,391915,284919,92098,161888,145010,721585,4864,105,726554,355235,371319,62733,1743,652290,7378,110,1087,147526,216165,443285,219368,45219,18682,268475,20676,490350,268444,261270,196840,18528.920000000002,29001.066109153566,19756.74,30434.31422794456,0.48893131136845985,0.5110686886315401,0.0863432036710279,0.9136567963289721,0.0023989958076068674,0.8977859870016544,0.010154785466737504,1.513996206751322e-4,0.0014961035243078974,0.20304891308835957,0.1267600205903484,0.3694756342955926,0.2709227393972093,1,16.35322976287817,6.678370448751863,0.7227817256292819,0.16304810992179428,0.04766849954709567,0.9334983350981718,2.8899889006544788,0.7586893116991145,4.533980334260414,3.43798604518979,1.4583112964015041,3.2231086947592855,7.3,7.1,0.004343369892332521,130784,469994,320120,0.27826738213679325,0.40854679495189306,0.5405916425735009
2012,Texas,TX,Hidalgo County,48215,806449,560803,275066,443254,320043,108343,174718,158265,797464,7500,1485,806449,393260,413189,60356,3530,732763,8467,519,711,39482,251215,457363,272427,51630,25029,285956,36715,551818,298413,297201,210835,19855,30209.63244511544,20900,32031.63715005891,0.4876439799664951,0.5123560200335049,0.07484168248705125,0.9251583175129487,0.00437721418217395,0.9086290639581672,0.010499114017129416,6.435620851411558e-4,8.816428565228551e-4,0.04895783862339714,0.13434575528024711,0.37003331890795327,0.26143624705344043,1,16.753224995811696,6.913661762242174,0.7875529606049805,0.17294598582302698,0.056466495508218764,1.0169654419362262,3.446436279574841,0.7849413984995767,5.284039957130763,4.058970838760148,1.8483231670935576,3.729357257048199,10.8,9.9,-7.352830349831103e-4,139159,531383,365618,0.2618807903150835,0.3806130989174494,0.5390128445341985
2016,Texas,TX,Hidalgo County,48215,850203,598427,282684,473875,333472,129332,162446,148587,841657,6961,1585,850203,415987,434216,56624,2736,781105,7991,324,1423,101472,256256,463165,290879,67157,29002,316949,23675,589946,237155,325906,287142,20800,32512.467993819893,22000,34094.182028867304,0.48927961910273193,0.510720380897268,0.06660056480628744,0.9333994351937126,0.003218054982163083,0.9187276450447717,0.009398931784526754,3.8108545841404937e-4,0.001673717923837013,0.11935031986478524,0.15211896452964763,0.2789392650931601,0.33773345895039186,1,16.946280291476018,7.027223700868246,0.8167512529675547,0.20292060142442628,0.0612017937219731,1.080873648113954,3.87249098742636,0.7684483254965934,4.812809299902669,4.185930424918462,2.20393930297622,4.01721557737002,7.883333333333334,7.1,9.269540140366448e-5,173437,567519,411971,0.30560562730058377,0.42099322525129196,0.5259606027285184
2008,Texas,TX,Jefferson County,48245,243629,193144,57220,160269,72564,45345,13735,11303,220022,16296,7311,243629,124527,119102,115791,82661,35462,6589,601,1906,16972,57491,92887,121181,21337,8224,105146,6289,169537,46849,76887,119893,33486,40439.66738694283,33486,43506.056235436125,0.5111337320269754,0.48886626797302457,0.4752759318471939,0.524724068152806,0.3392904785555086,0.1455573843836325,0.027045220396586613,0.002466865603027554,0.00782337078098256,0.06966329952509759,0.18612316267767795,0.19229648358775023,0.492113007893149,1,10.084711577248891,2.9910068101464065,0.940556189905721,0.18444614991046304,0.05131372879346598,1.1763160686096499,4.5087737907309995,0.7922799184168459,5.493711954767026,4.8370865120763415,5.116386277642122,4.198764604061837,6.816666666666666,7.8,0.005572023573269524,88296,186409,158810,0.47366811688276855,0.5559851394748442,0.4928021269493411
2012,Texas,TX,Jefferson County,48245,252301,198616,60059,163667,78788,47057,21577,18649,234766,14655,2880,252301,130320,121981,109486,83414,45543,9482,817,3559,5102,54934,92428,125360,24947,9566,102519,13204,181351,65995,82250,104056,26125,39337.77252950694,28214.999999999996,42732.83631189888,0.5165258956563787,0.4834741043436213,0.43394992489130046,0.5660500751086995,0.330613037601912,0.18051058061601025,0.03758209440311374,0.0032381956472625952,0.01410616684040095,0.020221877836393832,0.18651134953884446,0.2615724868312056,0.4124280125722847,1,11.435105774728417,3.785356338075539,0.9768187844831273,0.21087329761039184,0.058447946134529256,1.2461400282280484,4.9742668548536555,0.6972381580951414,2.7782330884326134,4.242255599379975,3.9289467028228895,3.981009792467188,11.416666666666666,10.8,0.002786388597209571,88627,192242,158938,0.46101788370907504,0.5576199524342825,0.5185323495483193
2016,Texas,TX,Jefferson County,48245,255438,200760,60826,169583,75626,51674,18492,17018,237452,15427,2559,255438,131077,124361,105545,85663,50929,10223,909,2169,5013,53119,90908,130461,23435,10634,107859,5385,182874,54403,79714,121321,30500,43034.145118027925,33300,45969.30247238722,0.5131460471817035,0.4868539528182964,0.41319224234452195,0.586807757655478,0.3353573078398672,0.1993791056929666,0.0400214533468004,0.00355859347473751,0.008491297301106334,0.01962511450919597,0.20229566470141483,0.21297927481424064,0.47495282612610495,1,10.998680158380994,3.5286353872829372,0.9702033812351474,0.20089867498511055,0.06270675716315904,1.2338088133834169,4.892058755889446,0.7023907121889297,2.925448919683706,4.236522143820865,5.077769192023419,4.234119140081446,7.15,6.8,0.0015401504227813903,87618,194612,162167,0.45021889708753826,0.5402948812027107,0.5111484275604479
2008,Texas,TX,Johnson County,48251,153660,118766,39440,99101,48792,23675,7554,6681,151934,1526,200,153660,76903,76757,118192,3890,26087,1631,329,3110,3696,32214,65016,75261,9234,4149,73172,5053,117040,40585,36853,76222,31253.600000000002,39625.0308523662,33486,43254.13677477182,0.5004750748405571,0.4995249251594429,0.7691787062345438,0.23082129376545624,0.025315631914616686,0.1697709228166081,0.010614343355460108,0.002141090719770923,0.02023948978263699,0.02405310425614994,0.1540739294546401,0.26412208772614865,0.4960432122868671,1,10.867202782003911,3.451295754119948,0.8944813876752,0.13504404597329997,0.041866378744916805,1.0713918123934167,3.8092787492894447,0.6602311854402361,1.720891012578174,3.1131495037190207,5.116386277642122,3.8023185066984873,4.766666666666667,4.8,0.003501072654102884,50050,114220,106013,0.4381894589388899,0.47211191080339204,0.4790372758312841
2012,Texas,TX,Johnson County,48251,153065,117596,41007,97815,49846,27333,6556,5812,150446,2194,425,153065,76532,76533,115451,3603,28981,1647,535,2848,996,35411,59870,78841,9158,5196,70286,7277,114977,36197,42413,74455,36575,41357.35842448478,37703.6,43514.896744031044,0.4999967334139091,0.5000032665860908,0.7542612615555483,0.2457387384444517,0.023539019370855518,0.18933786299937935,0.010760134583346945,0.003495247117237775,0.018606474373632116,0.006507039493025839,0.17857119524385065,0.23648123346290792,0.48642733479240846,1,11.344299489506524,3.731940876180308,0.9527679803711088,0.1467464090374687,0.0531206870111946,1.1526350764197721,4.350900509465148,0.7104080568149902,3.154515908999721,3.952105642643338,5.938834535391507,4.44107569077121,6.733333333333333,6.1,-0.0015288461055371076,48838,112058,104052,0.4358278748505238,0.469361473109599,0.45546740249717355
2016,Texas,TX,Johnson County,48251,163312,125644,42494,106307,50365,31341,2940,2232,160363,2376,573,163312,80657,82655,119413,4096,33761,1989,541,3512,2359,35586,58603,84006,16276,4427,74356,3866,122695,25375,46087,91850,35000,41042.5916993144,35000,43541.793217433886,0.4938828744978936,0.5061171255021064,0.7311955030861174,0.26880449691388264,0.025080826883511317,0.2067270010776918,0.01217914176545508,0.003312677574213775,0.02150484961301068,0.014444743803272264,0.19190873910061723,0.15537743705300283,0.5624203977662389,1,11.445576284765938,3.7915154616270224,0.9849680641914456,0.19474728851345632,0.041643541817566104,1.2213588945224678,4.809059296816452,0.7065620966941328,3.044631334118082,4.220916642583662,5.422967602946497,4.427435118815018,4.483333333333333,4.3,0.0010799391074110636,57606,120818,116210,0.4767998145971627,0.4957060493933396,0.47018342943377844
2008,Texas,TX,Lubbock County,48303,264265,204067,67463,157517,95089,39961,7328,6367,255014,2784,6467,264265,130773,133492,156279,17673,80210,4902,1188,3848,7707,73362,95983,120448,31747,16087,134072,6075,195076,41778,71419,151068,25672.600000000002,37663.01934713225,27905.000000000004,40502.554389128716,0.4948555427317276,0.5051444572682724,0.591372296747583,0.40862770325241704,0.06687605244735398,0.30352108678788337,0.018549561992696726,0.004495487484154163,0.014561141278640758,0.029163907441394056,0.15121563582010483,0.1580913098594214,0.5716534539193613,1,11.290504685559444,3.700296873858497,1.068341829770755,0.30367515887174085,0.10212865912885594,1.4741456477713517,6.4943043184756775,0.7715087970217376,4.900251343478217,5.962953326809856,3.852351898697753,4.396846561384326,3.95,3.7,0.002615819010344614,97534,196802,187651,0.4955945569658845,0.5197627510644761,0.5248018704367053
2012,Texas,TX,Lubbock County,48303,285975,223548,68994,167592,107344,45567,9002,7873,274062,3695,8218,285975,141241,144734,161226,19703,93889,6016,281,4647,19281,84484,95853,140141,32494,17487,137609,11623,211857,54404,83038,148533,22990,33431.44859728173,26125,36248.94215476066,0.4938928227991957,0.5061071772008042,0.5637765538945712,0.43622344610542885,0.06889763091179299,0.32831191537721827,0.02103680391642626,9.82603374420841e-4,0.016249672174141097,0.06742197744558091,0.15933910306845003,0.19024040562986275,0.5193915552058747,1,11.574074074074073,3.86710239651416,1.1344336245166833,0.2982302257864337,0.10434268938851496,1.537006539691632,6.913376931277546,0.7870397972872261,5.3439942082064595,6.390249356920517,3.3953762158982013,4.377879394672653,5.516666666666667,4.9,-2.788398253608691e-4,91184,216981,205413,0.4202395601458192,0.4439056924342666,0.5317338982891499
2016,Texas,TX,Lubbock County,48303,302605,237213,72762,177330,111861,52064,12466,11539,290511,3530,8564,302605,148938,153667,163645,20533,105550,6678,1057,4860,16437,90075,102057,139637,39577,21334,144663,4905,225133,41844,92933,167828,25000,38363.483108396424,26700,42444.725674505935,0.4921861833082732,0.5078138166917269,0.5407874952495828,0.4592125047504172,0.06785413327605294,0.3488045471819699,0.022068372961451397,0.0034930024289089737,0.01606054096925034,0.054318335784273225,0.1720526759306687,0.13827927496240974,0.5546107962525404,1,11.931750387781886,4.077500228106992,1.1309310325382056,0.34348953927705406,0.12030677268369706,1.5947273444989567,7.298182296659711,0.8052404323222571,5.8640123520644885,6.820125648461302,3.5463134381124153,4.620133192141675,3.5666666666666664,3.3,0.0015728073392651,99013,229843,214774,0.4307853621820112,0.4610101781407433,0.5424264005540886
2008,Texas,TX,McLennan County,48309,230206,176092,59613,137714,82141,37961,11932,9814,223884,2875,3447,230206,112886,117320,141140,31609,49387,4047,481,3093,12678,67389,87775,112690,21345,8396,110279,4881,170016,44553,61717,123936,24556.4,34596.28298018969,26788.800000000003,36810.56567723109,0.49036949514782413,0.5096305048521759,0.6131030468363118,0.3868969531636882,0.13730745506198797,0.21453393916752822,0.017579906692266927,0.0020894329426687404,0.013435792290383396,0.055072413403647165,0.1649001329244242,0.19353535529047897,0.5383699816685925,1,11.244799280332845,3.6734113413722618,1.0342521457513398,0.2159620663113409,0.060966931466662794,1.3111811435293435,5.407874290195624,0.8204063744049865,6.297324982999617,5.7043578544636215,3.569333228837466,4.213287938147372,4.7,4.5,0.002652495239626318,79674,170593,157904,0.4670414378081164,0.5045723984192927,0.518137787564712
2012,Texas,TX,McLennan County,48309,238635,185961,59406,143436,86793,43186,11811,11396,229366,4442,4827,238635,116285,122350,138373,34726,58188,3831,309,2947,11540,66635,86128,115936,26315,10256,103291,8874,177127,45396,75970,117269,25080,34442.687405483426,26125,37028.72271624467,0.48729230833700005,0.512707691663,0.5798520753451925,0.42014792465480755,0.1455193077293775,0.24383682192469672,0.016053806021748697,0.0012948645420830975,0.012349403901355627,0.048358371571647074,0.18097093888155552,0.1902319441825382,0.4914157604710122,1,12.39925604463732,4.352503555669013,1.0632407484871302,0.2549638863325804,0.07150227279065227,1.389706907610363,5.9313793840690865,0.7677462468171397,4.7927499090611345,5.551836225733102,3.3953762158982013,4.345314629255835,6.75,6.1,-0.0012075522887474302,74541,179229,163391,0.4158980968481663,0.45621239847972045,0.5106411499307966
2016,Texas,TX,McLennan County,48309,247763,193431,61339,149773,88338,48407,14703,13935,238360,4259,5144,247763,120977,126786,140000,36006,63925,3651,439,3670,10857,69304,89413,121264,23828,13258,115239,4642,184321,43761,74130,129872,25000,36980.02660954057,26700,39413.01911174018,0.4882771035223177,0.5117228964776823,0.5650561221812781,0.4349438778187219,0.14532436239470783,0.25800866150313,0.014735856443456045,0.0017718545545541504,0.014812542631466362,0.04382010227515812,0.19537622647449376,0.1766244354483922,0.5241783478566211,1,13.377926421404682,4.92819201259099,1.0572666635508403,0.2476147236150708,0.0885206278835304,1.3934020150494415,5.956013433662943,0.7845321379247889,5.272346797851113,5.728124555058999,3.5463134381124153,4.643289162802756,4.15,4,0.001974738619064538,79075,186424,168230,0.42416748916448527,0.4700410152767045,0.5130301927071399
2008,Texas,TX,Midland County,48329,129557,98496,35390,79986,43476,21070,7782,7531,128610,947,0,129557,63846,65711,70711,9892,47763,152,340,639,4735,32002,53364,58344,13438,4411,66184,1278,97549,26636,32044,70877,33486,48104.56161310024,34602.200000000004,52300.80593004667,0.49280239585665,0.50719760414335,0.5457906558503207,0.4542093441496793,0.07635249349707078,0.3686639857360081,0.0011732287718919086,0.002624327516074006,0.0049321920081508526,0.03654761996650123,0.16263111989317444,0.2055929050533742,0.5470719451669921,1,11.866619200189865,4.039187764817568,0.952579201360238,0.22315155152151628,0.05514715075138149,1.2308779036331357,4.872519357554237,0.7360842763823718,3.8881221823534817,4.544386965820652,5.343717944048395,4.61180523729586,3,2.9,0.001446952607277923,46216,94167,85689,0.49078764322958146,0.5393457736698993,0.5344925655121182
2012,Texas,TX,Midland County,48329,146950,109524,40287,92294,48499,23795,9069,9069,144845,1107,998,146950,72155,74795,75477,9610,58230,2341,930,362,8646,35527,56730,68207,14767,7246,72795,2716,107440,32153,32185,82612,36575,53812.06185567675,37620,56956.45834068229,0.49101735284110243,0.5089826471588976,0.513623681524328,0.486376318475672,0.06539639333106499,0.39625723035045934,0.015930588635590336,0.006328683225586934,0.0024634229329703983,0.058836338890779175,0.16192582511058182,0.21880231371214698,0.56217761143246,1,13.768415255404104,5.157891326708297,0.9775283333694498,0.23850954558259474,0.0785099789802154,1.29454785793226,5.296985719548401,0.7325305676405699,3.7865876468734267,4.793519695323409,5.92344497378694,5.27108905941428,3.966666666666667,3.5,-0.0010457749486281573,44597,106663,96487,0.41811124757413537,0.4622073439945278,0.5427146533284335
2016,Texas,TX,Midland County,48329,162161,119524,46479,101296,52122,23977,12812,11343,160664,1045,452,162161,81695,80466,74793,9705,72245,3477,530,1411,4568,38355,66781,69396,18652,7332,80639,3696,118031,29605,33524,99032,40000,55420.667086578105,40000,57878.87620247366,0.5037894438243474,0.4962105561756526,0.4612268054587725,0.5387731945412275,0.05984792891015719,0.44551402618385433,0.0214416536651846,0.0032683567565567552,0.008701229025474683,0.028169535215002373,0.14785922632445533,0.1825654750525712,0.6107017100289219,1,13.138877939823939,4.787575258719964,0.9415969041225715,0.2565155583636076,0.07238193018480493,1.2704943926709842,5.136629284473227,0.7358696903418902,3.881991152625435,4.718416573857296,6.348740034433939,5.234394845194334,4.683333333333334,4.3,0.0031064263787497597,49212,115682,103294,0.4254075828564513,0.4764265107363448,0.5144311958241432
2008,Texas,TX,Potter County,48375,120900,88849,35825,72765,41088,17620,6837,6766,118192,2708,0,120900,61981,58919,63665,13010,39863,2197,1186,738,6761,28524,55676,54584,7362,3278,55636,2507,86141,29829,37367,53704,24556.4,35154.31970790646,26788.800000000003,36913.40500598247,0.5126633581472291,0.48733664185277087,0.5265922249793218,0.4734077750206782,0.1076095947063689,0.3297187758478081,0.01817204301075269,0.009809760132340778,0.006104218362282879,0.055922249793217534,0.1457402812241522,0.24672456575682383,0.44420181968569067,1,9.11826388255676,2.4225081662098593,0.8963650106507249,0.14622414622414623,0.045049130763416476,1.0876382876382875,3.91758858425525,0.6942172897196262,2.6919225634178905,3.5090332439761296,3.569333228837466,3.118984925984424,4.166666666666667,4.1,0.0024002833615521923,30013,85075,75601,0.3527828386717602,0.39699210327905715,0.5043641165884305
2012,Texas,TX,Potter County,48375,122385,91962,33871,76194,40256,19403,10273,9275,116046,6081,258,122385,62564,59821,58217,10169,44697,5601,788,2642,5175,27380,54517,55756,9399,2713,52300,3150,85623,34815,36794,50776,24035,31788.86663991993,25080,33289.23422132491,0.5112064386975528,0.4887935613024472,0.47568737998937777,0.5243126200106223,0.08309024798790701,0.3652163255300895,0.045765412427993625,0.006438697552804674,0.021587612861053235,0.04228459370020836,0.15854067083384402,0.2844711361686481,0.4148874453568656,1,9.80296049406921,2.8252708788642407,0.8907263039084442,0.15896264797753104,0.035606478200383235,1.0852954300863586,3.9019695339090577,0.6801470588235294,2.2899159663865563,3.36461834473489,3.112357546037927,3.0928709165291774,5.466666666666667,4.9,-5.526555097242283e-4,26450,88514,73158,0.29882278509614296,0.3615462423795074,0.47921018843288044
2016,Texas,TX,Potter County,48375,120933,91137,33175,76603,37741,19362,16403,14157,113535,7022,376,120933,62350,58583,54097,11990,45892,5580,82,3292,2860,28314,54420,54438,8340,3735,51134,1677,83739,31543,42356,47034,26000,39165.44318597004,27000,40867.60073072707,0.5155747397319177,0.4844252602680823,0.44733033994029753,0.5526696600597025,0.09914580800939363,0.37948285414237637,0.04614125176750763,6.780614059024419e-4,0.02722168473452242,0.02364945879123151,0.16010518220833023,0.26083037715098445,0.38892609957579816,1,9.94431185361973,2.9084187374233705,0.8682819210735871,0.15763090218398756,0.0487578815451092,1.074670704802684,3.8311380320178934,0.7502185951617604,4.291959861764583,3.984745308600123,3.62377787145022,3.4759460208190913,3.466666666666667,3.5,0.0018275312878380176,28651,87758,66579,0.32647735818956675,0.4303308851139248,0.5005616348884439
2008,Texas,TX,Randall County,48381,114607,90187,27894,72060,37683,17469,1951,1626,110967,1793,1847,114607,56830,57777,92226,2810,15050,2265,659,1401,2916,30418,36697,58874,12076,6960,62166,1481,86764,16984,22700,74923,30137.4,43611.65916602776,33374.380000000005,46123.14794163026,0.49586848970830755,0.5041315102916925,0.8047152442695472,0.19528475573045279,0.024518572164003945,0.13131833134101756,0.01976319073006012,0.005750085073337579,0.012224384199917981,0.025443472039229715,0.15242524453131134,0.14819339132862738,0.6537384278447216,1,12.492192379762647,4.407171988095675,1.0811823480432972,0.26416874826533443,0.09658617818484597,1.4419372744934777,6.279581829956519,0.8072074940954808,5.920214117013737,6.159792592308924,5.093237693011061,5.170985788758958,3.283333333333333,3.2,0.002147066655278551,51832,86713,83294,0.597741976404922,0.6222777150815185,0.5389178395648611
2012,Texas,TX,Randall County,48381,124932,98231,30654,79835,40085,22823,3902,3866,122993,623,1316,124932,61122,63810,95408,2606,22145,2448,510,1659,3920,31538,41300,58581,19531,5520,63744,1324,96335,22246,27767,74919,31349.999999999996,41235.049699951305,33440,44467.004333591125,0.4892421477283642,0.5107578522716357,0.7636794416162392,0.23632055838376076,0.02085934748503186,0.17725642749655812,0.019594659494765153,0.0040822207280760735,0.013279223897800403,0.031377069125604326,0.18268337975858867,0.17806486728780457,0.5996782249543752,1,12.605571662674903,4.473865683926413,1.047560593724557,0.31378468090436523,0.06914260662616648,1.4304878812550885,6.20325254170059,0.7867780965448422,5.3365170441383505,5.914340709179843,5.106855817001965,5.131538903862476,4.566666666666666,4.1,-2.4216359607916413e-4,49696,94278,89789,0.5271219160355545,0.5534753700341912,0.4852431756442781
2016,Texas,TX,Randall County,48381,132575,103504,32057,86728,41577,26481,5333,4908,130062,708,1805,132575,64770,67805,95595,3871,28067,2412,786,1844,4117,32896,40760,62918,20287,8610,72328,3208,101069,12643,37287,82645,32000,47031.61368121026,35000,51621.29691631092,0.4885536488779936,0.5114463511220064,0.7210635489345654,0.27893645106543463,0.029198566848953424,0.2117065811804639,0.01819347539128795,0.005928719592683387,0.013909108052046011,0.03105412030925891,0.19974354139166509,0.09536488779935885,0.6233829907599472,1,12.750223128904757,4.558954781708681,1.0586546444054976,0.33319112627986347,0.09927589705746702,1.491121667742828,6.607477784952187,0.7912066767684056,5.4630479076687335,6.226001159191036,5.422967602946497,5.359247704444772,3.0833333333333335,3.1,0.0017343334723345207,54305,100518,94902,0.5402514972442747,0.5722218709826979,0.5066756951068965
2008,Texas,TX,Smith County,48423,201166,155494,51002,129567,62201,38437,13747,12929,196834,2623,1709,201166,96914,104252,128542,35083,33132,2418,543,1251,10341,46374,75952,92495,23514,9205,93312,5197,151162,44124,58084,98958,26788.800000000003,38176.26689060075,29467.680000000004,42045.263981410855,0.4817613314377181,0.5182386685622818,0.6389847190877186,0.3610152809122814,0.1743982581549566,0.16469980016503782,0.012019923843989542,0.002699263294990207,0.006218744718292355,0.05140530705984113,0.1910710557450066,0.21934124056749152,0.49192209419086724,1,11.986096128490951,4.1094683108770305,0.9664034823681956,0.25252572028371423,0.07104432455795072,1.2899735272098605,5.266490181399069,0.745550714618736,4.158591846249601,4.897190736349247,4.2301181960928105,4.399078574012698,5,5.9,0.00368646345691046,79561,150164,134612,0.5298273887216643,0.5910394318485722,0.5084421537960488
2012,Texas,TX,Smith County,48423,215530,166086,54458,137194,69961,43157,13376,12516,210591,2392,2547,215530,104317,111213,132280,39360,38841,2521,373,2155,3655,50656,75676,106752,23354,9748,96193,6641,161147,46557,65029,103944,26125,40308.3619734504,28214.999999999996,42760.358624438166,0.48400222706815754,0.5159977729318425,0.6137428664223078,0.3862571335776922,0.18261958892033592,0.1802115714749687,0.011696747552544889,0.0017306175474411914,0.009998608082401522,0.016958196074792372,0.2002366259917413,0.21601169210782722,0.48227160952071635,1,12.901561088891757,4.647977111112798,1.0193886030001311,0.2412787731241891,0.07105266994183419,1.3317200460661545,5.544800307107697,0.724060548019611,3.5445870862745994,4.878062566829998,3.9289467028228895,4.4661073881577416,7.1,6.8,-0.0021427961354307337,79601,161072,146164,0.49419514254494884,0.5446005856435238,0.5148202017928751
