fips,year,period,periodName,value,seriesID
37001,2008,M11,November,8.3,LAUCN370010000000003
37001,2008,M10,October,6.3,LAUCN370010000000003
37001,2008,M09,September,6.2,LAUCN370010000000003
37001,2008,M08,August,6.7,LAUCN370010000000003
37001,2008,M07,July,6.5,LAUCN370010000000003
37001,2008,M06,June,6.2,LAUCN370010000000003
37001,2008,M05,May,5.6,LAUCN370010000000003
37001,2008,M04,April,5.1,LAUCN370010000000003
37001,2008,M03,March,5.2,LAUCN370010000000003
37001,2008,M02,February,5.4,LAUCN370010000000003
37001,2008,M01,January,5.4,LAUCN370010000000003
37001,2007,M12,December,5,LAUCN370010000000003
37001,2007,M11,November,4.7,LAUCN370010000000003
37001,2007,M10,October,4.7,LAUCN370010000000003
37001,2007,M09,September,4.7,LAUCN370010000000003
37001,2007,M08,August,5.1,LAUCN370010000000003
37001,2007,M07,July,5.4,LAUCN370010000000003
37001,2007,M06,June,5.4,LAUCN370010000000003
37001,2007,M05,May,4.9,LAUCN370010000000003
37001,2007,M04,April,4.8,LAUCN370010000000003
37001,2007,M03,March,4.9,LAUCN370010000000003
37001,2007,M02,February,5.4,LAUCN370010000000003
37001,2007,M01,January,5.7,LAUCN370010000000003
37035,2016,M12,December,4.5,LAUCN370350000000003
37035,2016,M11,November,4.6,LAUCN370350000000003
37035,2016,M10,October,4.6,LAUCN370350000000003
37035,2016,M09,September,4.7,LAUCN370350000000003
37035,2016,M08,August,4.9,LAUCN370350000000003
37035,2016,M07,July,5,LAUCN370350000000003
37035,2016,M06,June,4.8,LAUCN370350000000003
37035,2016,M05,May,4.5,LAUCN370350000000003
37035,2016,M04,April,4.4,LAUCN370350000000003
37035,2016,M03,March,4.7,LAUCN370350000000003
37035,2016,M02,February,5,LAUCN370350000000003
37035,2016,M01,January,5.1,LAUCN370350000000003
37035,2015,M12,December,4.9,LAUCN370350000000003
37035,2015,M11,November,5.2,LAUCN370350000000003
37035,2015,M10,October,5.2,LAUCN370350000000003
37035,2015,M09,September,5.2,LAUCN370350000000003
37035,2015,M08,August,5.7,LAUCN370350000000003
37035,2015,M07,July,6.1,LAUCN370350000000003
37035,2015,M06,June,5.9,LAUCN370350000000003
37035,2015,M05,May,5.9,LAUCN370350000000003
37035,2015,M04,April,5.2,LAUCN370350000000003
37035,2015,M03,March,5.4,LAUCN370350000000003
37035,2015,M02,February,5.7,LAUCN370350000000003
37035,2015,M01,January,5.8,LAUCN370350000000003
37035,2014,M12,December,5.3,LAUCN370350000000003
37035,2014,M11,November,5.7,LAUCN370350000000003
37035,2014,M10,October,5.7,LAUCN370350000000003
37035,2014,M09,September,6,LAUCN370350000000003
37035,2014,M08,August,6.8,LAUCN370350000000003
37035,2014,M07,July,6.9,LAUCN370350000000003
37035,2014,M06,June,6.6,LAUCN370350000000003
37035,2014,M05,May,6.5,LAUCN370350000000003
37035,2014,M04,April,5.9,LAUCN370350000000003
37035,2014,M03,March,6.8,LAUCN370350000000003
37035,2014,M02,February,7,LAUCN370350000000003
37035,2014,M01,January,7,LAUCN370350000000003
37035,2013,M12,December,6.8,LAUCN370350000000003
37035,2013,M11,November,7.3,LAUCN370350000000003
37035,2013,M10,October,7.7,LAUCN370350000000003
37035,2013,M09,September,7.7,LAUCN370350000000003
37035,2013,M08,August,8.3,LAUCN370350000000003
37035,2013,M07,July,8.8,LAUCN370350000000003
37035,2013,M06,June,9.2,LAUCN370350000000003
37035,2013,M05,May,8.7,LAUCN370350000000003
37035,2013,M04,April,8.4,LAUCN370350000000003
37035,2013,M03,March,8.9,LAUCN370350000000003
37035,2013,M02,February,9.7,LAUCN370350000000003
37035,2013,M01,January,10.3,LAUCN370350000000003
37035,2012,M12,December,9.8,LAUCN370350000000003
37035,2012,M11,November,9.5,LAUCN370350000000003
37035,2012,M10,October,9.6,LAUCN370350000000003
37035,2012,M09,September,9.5,LAUCN370350000000003
37035,2012,M08,August,10.3,LAUCN370350000000003
37035,2012,M07,July,10.7,LAUCN370350000000003
37035,2012,M06,June,10.5,LAUCN370350000000003
37035,2012,M05,May,10.1,LAUCN370350000000003
37035,2012,M04,April,9.5,LAUCN370350000000003
37035,2012,M03,March,10.2,LAUCN370350000000003
37035,2012,M02,February,10.9,LAUCN370350000000003
37035,2012,M01,January,11.1,LAUCN370350000000003
37035,2011,M12,December,10.9,LAUCN370350000000003
37035,2011,M11,November,11,LAUCN370350000000003
37035,2011,M10,October,11.3,LAUCN370350000000003
37035,2011,M09,September,11.5,LAUCN370350000000003
37035,2011,M08,August,12,LAUCN370350000000003
37035,2011,M07,July,12,LAUCN370350000000003
37035,2011,M06,June,12.1,LAUCN370350000000003
37035,2011,M05,May,11.5,LAUCN370350000000003
37035,2011,M04,April,11.3,LAUCN370350000000003
37035,2011,M03,March,11.6,LAUCN370350000000003
37035,2011,M02,February,12.2,LAUCN370350000000003
37035,2011,M01,January,12.6,LAUCN370350000000003
37035,2010,M12,December,12.2,LAUCN370350000000003
37035,2010,M11,November,12.4,LAUCN370350000000003
37035,2010,M10,October,11.7,LAUCN370350000000003
37035,2010,M09,September,11.8,LAUCN370350000000003
37035,2010,M08,August,12.5,LAUCN370350000000003
37035,2010,M07,July,12.8,LAUCN370350000000003
37035,2010,M06,June,12.9,LAUCN370350000000003
37035,2010,M05,May,13.2,LAUCN370350000000003
37035,2010,M04,April,13.3,LAUCN370350000000003
37035,2010,M03,March,14.1,LAUCN370350000000003
37035,2010,M02,February,14.8,LAUCN370350000000003
37035,2010,M01,January,14.9,LAUCN370350000000003
37035,2009,M12,December,14.2,LAUCN370350000000003
37035,2009,M11,November,13.6,LAUCN370350000000003
37035,2009,M10,October,13.8,LAUCN370350000000003
37035,2009,M09,September,13.2,LAUCN370350000000003
37035,2009,M08,August,14,LAUCN370350000000003
37035,2009,M07,July,14.2,LAUCN370350000000003
37035,2009,M06,June,14.5,LAUCN370350000000003
37035,2009,M05,May,14.3,LAUCN370350000000003
37035,2009,M04,April,14.1,LAUCN370350000000003
37035,2009,M03,March,14.6,LAUCN370350000000003
37035,2009,M02,February,14,LAUCN370350000000003
37035,2009,M01,January,12.8,LAUCN370350000000003
37035,2008,M12,December,10.6,LAUCN370350000000003
37035,2008,M11,November,9.5,LAUCN370350000000003
37035,2008,M10,October,7.2,LAUCN370350000000003
37035,2008,M09,September,6.8,LAUCN370350000000003
37035,2008,M08,August,7.2,LAUCN370350000000003
37035,2008,M07,July,7.2,LAUCN370350000000003
37035,2008,M06,June,6.7,LAUCN370350000000003
37035,2008,M05,May,6.2,LAUCN370350000000003
37035,2008,M04,April,5.5,LAUCN370350000000003
37035,2008,M03,March,5.8,LAUCN370350000000003
37035,2008,M02,February,5.8,LAUCN370350000000003
37035,2008,M01,January,6,LAUCN370350000000003
37035,2007,M12,December,5.8,LAUCN370350000000003
37035,2007,M11,November,5.3,LAUCN370350000000003
37035,2007,M10,October,5.2,LAUCN370350000000003
37035,2007,M09,September,5.3,LAUCN370350000000003
37035,2007,M08,August,5.4,LAUCN370350000000003
37035,2007,M07,July,5.9,LAUCN370350000000003
37035,2007,M06,June,5.6,LAUCN370350000000003
37035,2007,M05,May,5.5,LAUCN370350000000003
37035,2007,M04,April,5.3,LAUCN370350000000003
37035,2007,M03,March,5.2,LAUCN370350000000003
37035,2007,M02,February,5.7,LAUCN370350000000003
37035,2007,M01,January,5.8,LAUCN370350000000003
37051,2016,M12,December,6.1,LAUCN370510000000003
37051,2016,M11,November,6.3,LAUCN370510000000003
37051,2016,M10,October,6.6,LAUCN370510000000003
37051,2016,M09,September,6.3,LAUCN370510000000003
37051,2016,M08,August,6.7,LAUCN370510000000003
37051,2016,M07,July,6.8,LAUCN370510000000003
37051,2016,M06,June,6.5,LAUCN370510000000003
37051,2016,M05,May,6,LAUCN370510000000003
37051,2016,M04,April,6,LAUCN370510000000003
37051,2016,M03,March,6.3,LAUCN370510000000003
37051,2016,M02,February,6.5,LAUCN370510000000003
37051,2016,M01,January,6.7,LAUCN370510000000003
37051,2015,M12,December,6.5,LAUCN370510000000003
37051,2015,M11,November,7,LAUCN370510000000003
37051,2015,M10,October,7,LAUCN370510000000003
37051,2015,M09,September,6.9,LAUCN370510000000003
37051,2015,M08,August,7.7,LAUCN370510000000003
37051,2015,M07,July,8.1,LAUCN370510000000003
37051,2015,M06,June,7.7,LAUCN370510000000003
37051,2015,M05,May,7.7,LAUCN370510000000003
37051,2015,M04,April,6.9,LAUCN370510000000003
37051,2015,M03,March,7.1,LAUCN370510000000003
37051,2015,M02,February,7.4,LAUCN370510000000003
37051,2015,M01,January,7.6,LAUCN370510000000003
37051,2014,M12,December,6.9,LAUCN370510000000003
37051,2014,M11,November,7.5,LAUCN370510000000003
37051,2014,M10,October,7.5,LAUCN370510000000003
37051,2014,M09,September,7.5,LAUCN370510000000003
37051,2014,M08,August,8.7,LAUCN370510000000003
37051,2014,M07,July,8.9,LAUCN370510000000003
37051,2014,M06,June,8.3,LAUCN370510000000003
37051,2014,M05,May,8.2,LAUCN370510000000003
37051,2014,M04,April,7.5,LAUCN370510000000003
37051,2014,M03,March,8.4,LAUCN370510000000003
37051,2014,M02,February,8.8,LAUCN370510000000003
37051,2014,M01,January,8.7,LAUCN370510000000003
37051,2013,M12,December,8.4,LAUCN370510000000003
37051,2013,M11,November,9,LAUCN370510000000003
37051,2013,M10,October,9.3,LAUCN370510000000003
37051,2013,M09,September,9.2,LAUCN370510000000003
37051,2013,M08,August,10.1,LAUCN370510000000003
37051,2013,M07,July,10.4,LAUCN370510000000003
37051,2013,M06,June,10.2,LAUCN370510000000003
37051,2013,M05,May,9.6,LAUCN370510000000003
37051,2013,M04,April,9.1,LAUCN370510000000003
37051,2013,M03,March,9.6,LAUCN370510000000003
37051,2013,M02,February,10.2,LAUCN370510000000003
37051,2013,M01,January,10.8,LAUCN370510000000003
37051,2012,M12,December,10.4,LAUCN370510000000003
37051,2012,M11,November,10.1,LAUCN370510000000003
37051,2012,M10,October,10.2,LAUCN370510000000003
37051,2012,M09,September,10.1,LAUCN370510000000003
37051,2012,M08,August,12.1,LAUCN370510000000003
37051,2012,M07,July,11.4,LAUCN370510000000003
37051,2012,M06,June,10.8,LAUCN370510000000003
37051,2012,M05,May,10.3,LAUCN370510000000003
37051,2012,M04,April,9.7,LAUCN370510000000003
37051,2012,M03,March,9.9,LAUCN370510000000003
37051,2012,M02,February,10.4,LAUCN370510000000003
37051,2012,M01,January,10.5,LAUCN370510000000003
37051,2011,M12,December,10.3,LAUCN370510000000003
37051,2011,M11,November,10.2,LAUCN370510000000003
37051,2011,M10,October,10.5,LAUCN370510000000003
37051,2011,M09,September,10.7,LAUCN370510000000003
37051,2011,M08,August,11.3,LAUCN370510000000003
37051,2011,M07,July,11.1,LAUCN370510000000003
37051,2011,M06,June,11.1,LAUCN370510000000003
37051,2011,M05,May,10.3,LAUCN370510000000003
37051,2011,M04,April,9.9,LAUCN370510000000003
37051,2011,M03,March,9.9,LAUCN370510000000003
37051,2011,M02,February,10.2,LAUCN370510000000003
37051,2011,M01,January,10.6,LAUCN370510000000003
37051,2010,M12,December,9.9,LAUCN370510000000003
37051,2010,M11,November,10.3,LAUCN370510000000003
37051,2010,M10,October,9.7,LAUCN370510000000003
37051,2010,M09,September,9.8,LAUCN370510000000003
37051,2010,M08,August,10.3,LAUCN370510000000003
37051,2010,M07,July,10.5,LAUCN370510000000003
37051,2010,M06,June,10.2,LAUCN370510000000003
37051,2010,M05,May,9.9,LAUCN370510000000003
37051,2010,M04,April,9.8,LAUCN370510000000003
37051,2010,M03,March,10.1,LAUCN370510000000003
37051,2010,M02,February,10.4,LAUCN370510000000003
37051,2010,M01,January,10.5,LAUCN370510000000003
37051,2009,M12,December,9.3,LAUCN370510000000003
37051,2009,M11,November,9.1,LAUCN370510000000003
37051,2009,M10,October,9,LAUCN370510000000003
37051,2009,M09,September,9,LAUCN370510000000003
37051,2009,M08,August,9.1,LAUCN370510000000003
37051,2009,M07,July,9.2,LAUCN370510000000003
37051,2009,M06,June,9.1,LAUCN370510000000003
37051,2009,M05,May,8.8,LAUCN370510000000003
37051,2009,M04,April,8.1,LAUCN370510000000003
37051,2009,M03,March,8.7,LAUCN370510000000003
37051,2009,M02,February,9,LAUCN370510000000003
37051,2009,M01,January,8.8,LAUCN370510000000003
37051,2008,M12,December,7.8,LAUCN370510000000003
37051,2008,M11,November,7.3,LAUCN370510000000003
37051,2008,M10,October,5.8,LAUCN370510000000003
37051,2008,M09,September,6,LAUCN370510000000003
37051,2008,M08,August,6.5,LAUCN370510000000003
37051,2008,M07,July,6.5,LAUCN370510000000003
37051,2008,M06,June,6.2,LAUCN370510000000003
37051,2008,M05,May,5.8,LAUCN370510000000003
37051,2008,M04,April,4.9,LAUCN370510000000003
37051,2008,M03,March,5.3,LAUCN370510000000003
37051,2008,M02,February,5.5,LAUCN370510000000003
37051,2008,M01,January,5.6,LAUCN370510000000003
37051,2007,M12,December,5.3,LAUCN370510000000003
37051,2007,M11,November,5.1,LAUCN370510000000003
37051,2007,M10,October,5,LAUCN370510000000003
37051,2007,M09,September,5.1,LAUCN370510000000003
37051,2007,M08,August,5.4,LAUCN370510000000003
37051,2007,M07,July,5.7,LAUCN370510000000003
37051,2007,M06,June,5.6,LAUCN370510000000003
37051,2007,M05,May,5.1,LAUCN370510000000003
37051,2007,M04,April,5,LAUCN370510000000003
37051,2007,M03,March,5,LAUCN370510000000003
37051,2007,M02,February,5.5,LAUCN370510000000003
37051,2007,M01,January,5.7,LAUCN370510000000003
37057,2016,M12,December,4.6,LAUCN370570000000003
37057,2016,M11,November,4.7,LAUCN370570000000003
37057,2016,M10,October,4.6,LAUCN370570000000003
37057,2016,M09,September,4.8,LAUCN370570000000003
37057,2016,M08,August,5.1,LAUCN370570000000003
37057,2016,M07,July,5.1,LAUCN370570000000003
37057,2016,M06,June,5,LAUCN370570000000003
37057,2016,M05,May,4.5,LAUCN370570000000003
37057,2016,M04,April,4.5,LAUCN370570000000003
37057,2016,M03,March,4.9,LAUCN370570000000003
37057,2016,M02,February,5,LAUCN370570000000003
37057,2016,M01,January,5.2,LAUCN370570000000003
37057,2015,M12,December,5,LAUCN370570000000003
37057,2015,M11,November,5.3,LAUCN370570000000003
37057,2015,M10,October,5.2,LAUCN370570000000003
37057,2015,M09,September,5.3,LAUCN370570000000003
37057,2015,M08,August,5.7,LAUCN370570000000003
37057,2015,M07,July,6.1,LAUCN370570000000003
37057,2015,M06,June,6,LAUCN370570000000003
37057,2015,M05,May,5.9,LAUCN370570000000003
37057,2015,M04,April,5.2,LAUCN370570000000003
37057,2015,M03,March,5.4,LAUCN370570000000003
37057,2015,M02,February,5.7,LAUCN370570000000003
37057,2015,M01,January,5.8,LAUCN370570000000003
37057,2014,M12,December,5.3,LAUCN370570000000003
37057,2014,M11,November,5.7,LAUCN370570000000003
37057,2014,M10,October,5.7,LAUCN370570000000003
37057,2014,M09,September,5.9,LAUCN370570000000003
37057,2014,M08,August,6.8,LAUCN370570000000003
37057,2014,M07,July,6.9,LAUCN370570000000003
37057,2014,M06,June,6.5,LAUCN370570000000003
37057,2014,M05,May,6.4,LAUCN370570000000003
37057,2014,M04,April,5.9,LAUCN370570000000003
37057,2014,M03,March,6.7,LAUCN370570000000003
37057,2014,M02,February,7,LAUCN370570000000003
37057,2014,M01,January,6.9,LAUCN370570000000003
37057,2013,M12,December,6.8,LAUCN370570000000003
37057,2013,M11,November,7.2,LAUCN370570000000003
37057,2013,M10,October,7.5,LAUCN370570000000003
37057,2013,M09,September,7.4,LAUCN370570000000003
37057,2013,M08,August,8.1,LAUCN370570000000003
37057,2013,M07,July,8.5,LAUCN370570000000003
37057,2013,M06,June,8.7,LAUCN370570000000003
37057,2013,M05,May,8.4,LAUCN370570000000003
37057,2013,M04,April,8.1,LAUCN370570000000003
37057,2013,M03,March,8.6,LAUCN370570000000003
37057,2013,M02,February,9.3,LAUCN370570000000003
37057,2013,M01,January,9.8,LAUCN370570000000003
37057,2012,M12,December,9.3,LAUCN370570000000003
37057,2012,M11,November,9.1,LAUCN370570000000003
37057,2012,M10,October,9.2,LAUCN370570000000003
37057,2012,M09,September,9.2,LAUCN370570000000003
37057,2012,M08,August,10.1,LAUCN370570000000003
37057,2012,M07,July,10.3,LAUCN370570000000003
37057,2012,M06,June,10,LAUCN370570000000003
37057,2012,M05,May,9.6,LAUCN370570000000003
37057,2012,M04,April,9.1,LAUCN370570000000003
37057,2012,M03,March,9.7,LAUCN370570000000003
37057,2012,M02,February,10.3,LAUCN370570000000003
37057,2012,M01,January,10.5,LAUCN370570000000003
37057,2011,M12,December,10.2,LAUCN370570000000003
37057,2011,M11,November,10.2,LAUCN370570000000003
37057,2011,M10,October,10.7,LAUCN370570000000003
37057,2011,M09,September,10.8,LAUCN370570000000003
37057,2011,M08,August,11.3,LAUCN370570000000003
37057,2011,M07,July,11.4,LAUCN370570000000003
37057,2011,M06,June,11.6,LAUCN370570000000003
37057,2011,M05,May,10.9,LAUCN370570000000003
37057,2011,M04,April,10.7,LAUCN370570000000003
37057,2011,M03,March,11,LAUCN370570000000003
37057,2011,M02,February,11.5,LAUCN370570000000003
37057,2011,M01,January,11.9,LAUCN370570000000003
37057,2010,M12,December,11.3,LAUCN370570000000003
37057,2010,M11,November,11.7,LAUCN370570000000003
37057,2010,M10,October,11,LAUCN370570000000003
37057,2010,M09,September,11.3,LAUCN370570000000003
37057,2010,M08,August,11.8,LAUCN370570000000003
37057,2010,M07,July,12.2,LAUCN370570000000003
37057,2010,M06,June,12.2,LAUCN370570000000003
37057,2010,M05,May,12.4,LAUCN370570000000003
37057,2010,M04,April,12.5,LAUCN370570000000003
37057,2010,M03,March,13.3,LAUCN370570000000003
37057,2010,M02,February,13.9,LAUCN370570000000003
37057,2010,M01,January,14,LAUCN370570000000003
37057,2009,M12,December,13.2,LAUCN370570000000003
37057,2009,M11,November,12.7,LAUCN370570000000003
37057,2009,M10,October,12.8,LAUCN370570000000003
37057,2009,M09,September,12.4,LAUCN370570000000003
37057,2009,M08,August,13,LAUCN370570000000003
37057,2009,M07,July,13.1,LAUCN370570000000003
37057,2009,M06,June,13,LAUCN370570000000003
37057,2009,M05,May,12.8,LAUCN370570000000003
37057,2009,M04,April,12.3,LAUCN370570000000003
37057,2009,M03,March,13.2,LAUCN370570000000003
37057,2009,M02,February,13,LAUCN370570000000003
37057,2009,M01,January,12.1,LAUCN370570000000003
37057,2008,M12,December,10.3,LAUCN370570000000003
37057,2008,M11,November,9.5,LAUCN370570000000003
37057,2008,M10,October,7.3,LAUCN370570000000003
37057,2008,M09,September,6.7,LAUCN370570000000003
37057,2008,M08,August,7.3,LAUCN370570000000003
37057,2008,M07,July,7.3,LAUCN370570000000003
37057,2008,M06,June,6.5,LAUCN370570000000003
37057,2008,M05,May,6.3,LAUCN370570000000003
37057,2008,M04,April,5.5,LAUCN370570000000003
37057,2008,M03,March,5.8,LAUCN370570000000003
37057,2008,M02,February,6.1,LAUCN370570000000003
37057,2008,M01,January,6,LAUCN370570000000003
37057,2007,M12,December,5.5,LAUCN370570000000003
37057,2007,M11,November,5.4,LAUCN370570000000003
37057,2007,M10,October,5.2,LAUCN370570000000003
37057,2007,M09,September,5.2,LAUCN370570000000003
37057,2007,M08,August,5.5,LAUCN370570000000003
37057,2007,M07,July,5.9,LAUCN370570000000003
37057,2007,M06,June,5.6,LAUCN370570000000003
37057,2007,M05,May,5.5,LAUCN370570000000003
37057,2007,M04,April,5.5,LAUCN370570000000003
37057,2007,M03,March,5.2,LAUCN370570000000003
37057,2007,M02,February,5.9,LAUCN370570000000003
37057,2007,M01,January,6.3,LAUCN370570000000003
37067,2016,M12,December,4.6,LAUCN370670000000003
37067,2016,M11,November,4.6,LAUCN370670000000003
37067,2016,M10,October,4.7,LAUCN370670000000003
37067,2016,M09,September,4.8,LAUCN370670000000003
37067,2016,M08,August,5.2,LAUCN370670000000003
37067,2016,M07,July,5.3,LAUCN370670000000003
37067,2016,M06,June,5.1,LAUCN370670000000003
37067,2016,M05,May,4.6,LAUCN370670000000003
37067,2016,M04,April,4.5,LAUCN370670000000003
37067,2016,M03,March,4.9,LAUCN370670000000003
37067,2016,M02,February,5,LAUCN370670000000003
37067,2016,M01,January,5.1,LAUCN370670000000003
37067,2015,M12,December,5,LAUCN370670000000003
37067,2015,M11,November,5.2,LAUCN370670000000003
37067,2015,M10,October,5.2,LAUCN370670000000003
37067,2015,M09,September,5.2,LAUCN370670000000003
37067,2015,M08,August,5.8,LAUCN370670000000003
37067,2015,M07,July,6.2,LAUCN370670000000003
37067,2015,M06,June,6,LAUCN370670000000003
37067,2015,M05,May,5.9,LAUCN370670000000003
37067,2015,M04,April,5.1,LAUCN370670000000003
37067,2015,M03,March,5.3,LAUCN370670000000003
37067,2015,M02,February,5.5,LAUCN370670000000003
37067,2015,M01,January,5.7,LAUCN370670000000003
37067,2014,M12,December,5.1,LAUCN370670000000003
37067,2014,M11,November,5.4,LAUCN370670000000003
37067,2014,M10,October,5.5,LAUCN370670000000003
37067,2014,M09,September,5.6,LAUCN370670000000003
37067,2014,M08,August,6.5,LAUCN370670000000003
37067,2014,M07,July,6.7,LAUCN370670000000003
37067,2014,M06,June,6.3,LAUCN370670000000003
37067,2014,M05,May,6.2,LAUCN370670000000003
37067,2014,M04,April,5.6,LAUCN370670000000003
37067,2014,M03,March,6.3,LAUCN370670000000003
37067,2014,M02,February,6.5,LAUCN370670000000003
37067,2014,M01,January,6.5,LAUCN370670000000003
37067,2013,M12,December,6.2,LAUCN370670000000003
37067,2013,M11,November,6.6,LAUCN370670000000003
37067,2013,M10,October,6.9,LAUCN370670000000003
37067,2013,M09,September,6.9,LAUCN370670000000003
37067,2013,M08,August,7.6,LAUCN370670000000003
37067,2013,M07,July,8,LAUCN370670000000003
37067,2013,M06,June,8.2,LAUCN370670000000003
37067,2013,M05,May,7.7,LAUCN370670000000003
37067,2013,M04,April,7.4,LAUCN370670000000003
37067,2013,M03,March,7.8,LAUCN370670000000003
37067,2013,M02,February,8.3,LAUCN370670000000003
37067,2013,M01,January,8.9,LAUCN370670000000003
37067,2012,M12,December,8.4,LAUCN370670000000003
37067,2012,M11,November,8.3,LAUCN370670000000003
37067,2012,M10,October,8.4,LAUCN370670000000003
37067,2012,M09,September,8.4,LAUCN370670000000003
37067,2012,M08,August,9.4,LAUCN370670000000003
37067,2012,M07,July,9.7,LAUCN370670000000003
37067,2012,M06,June,9.4,LAUCN370670000000003
37067,2012,M05,May,8.8,LAUCN370670000000003
37067,2012,M04,April,8.2,LAUCN370670000000003
37067,2012,M03,March,8.7,LAUCN370670000000003
37067,2012,M02,February,9.2,LAUCN370670000000003
37067,2012,M01,January,9.3,LAUCN370670000000003
37067,2011,M12,December,9.1,LAUCN370670000000003
37067,2011,M11,November,9.1,LAUCN370670000000003
37067,2011,M10,October,9.5,LAUCN370670000000003
37067,2011,M09,September,9.8,LAUCN370670000000003
37067,2011,M08,August,10.3,LAUCN370670000000003
37067,2011,M07,July,10.3,LAUCN370670000000003
37067,2011,M06,June,10.5,LAUCN370670000000003
37067,2011,M05,May,9.7,LAUCN370670000000003
37067,2011,M04,April,9.5,LAUCN370670000000003
37067,2011,M03,March,9.7,LAUCN370670000000003
37067,2011,M02,February,10.1,LAUCN370670000000003
37067,2011,M01,January,10.3,LAUCN370670000000003
37067,2010,M12,December,9.7,LAUCN370670000000003
37067,2010,M11,November,9.9,LAUCN370670000000003
37067,2010,M10,October,9.3,LAUCN370670000000003
37067,2010,M09,September,9.5,LAUCN370670000000003
37067,2010,M08,August,10,LAUCN370670000000003
37067,2010,M07,July,10.2,LAUCN370670000000003
37067,2010,M06,June,10.2,LAUCN370670000000003
37067,2010,M05,May,10.2,LAUCN370670000000003
37067,2010,M04,April,10.1,LAUCN370670000000003
37067,2010,M03,March,10.6,LAUCN370670000000003
37067,2010,M02,February,11,LAUCN370670000000003
37067,2010,M01,January,11,LAUCN370670000000003
37067,2009,M12,December,9.9,LAUCN370670000000003
37067,2009,M11,November,9.6,LAUCN370670000000003
37067,2009,M10,October,9.6,LAUCN370670000000003
37067,2009,M09,September,9.4,LAUCN370670000000003
37067,2009,M08,August,9.7,LAUCN370670000000003
37067,2009,M07,July,9.7,LAUCN370670000000003
37067,2009,M06,June,9.8,LAUCN370670000000003
37067,2009,M05,May,9.6,LAUCN370670000000003
37067,2009,M04,April,8.8,LAUCN370670000000003
37067,2009,M03,March,9.3,LAUCN370670000000003
37067,2009,M02,February,9.5,LAUCN370670000000003
37067,2009,M01,January,8.7,LAUCN370670000000003
37067,2008,M12,December,7.6,LAUCN370670000000003
37067,2008,M11,November,7,LAUCN370670000000003
37067,2008,M10,October,5.6,LAUCN370670000000003
37067,2008,M09,September,5.5,LAUCN370670000000003
37067,2008,M08,August,6,LAUCN370670000000003
37067,2008,M07,July,5.8,LAUCN370670000000003
37067,2008,M06,June,5.6,LAUCN370670000000003
37067,2008,M05,May,5.2,LAUCN370670000000003
37067,2008,M04,April,4.6,LAUCN370670000000003
37067,2008,M03,March,4.8,LAUCN370670000000003
37067,2008,M02,February,4.8,LAUCN370670000000003
37067,2008,M01,January,4.8,LAUCN370670000000003
37067,2007,M12,December,4.5,LAUCN370670000000003
37067,2007,M11,November,4.3,LAUCN370670000000003
37067,2007,M10,October,4.3,LAUCN370670000000003
37067,2007,M09,September,4.3,LAUCN370670000000003
37067,2007,M08,August,4.6,LAUCN370670000000003
37067,2007,M07,July,4.8,LAUCN370670000000003
37067,2007,M06,June,4.7,LAUCN370670000000003
37067,2007,M05,May,4.2,LAUCN370670000000003
37067,2007,M04,April,4,LAUCN370670000000003
37067,2007,M03,March,4.1,LAUCN370670000000003
37067,2007,M02,February,4.4,LAUCN370670000000003
37067,2007,M01,January,4.5,LAUCN370670000000003
37081,2016,M12,December,4.9,LAUCN370810000000003
37081,2016,M11,November,5,LAUCN370810000000003
37081,2016,M10,October,5.1,LAUCN370810000000003
37081,2016,M09,September,5.2,LAUCN370810000000003
37081,2016,M08,August,5.6,LAUCN370810000000003
37081,2016,M07,July,5.7,LAUCN370810000000003
37081,2016,M06,June,5.6,LAUCN370810000000003
37081,2016,M05,May,5,LAUCN370810000000003
37081,2016,M04,April,4.9,LAUCN370810000000003
37081,2016,M03,March,5.2,LAUCN370810000000003
37081,2016,M02,February,5.3,LAUCN370810000000003
37081,2016,M01,January,5.5,LAUCN370810000000003
37081,2015,M12,December,5.3,LAUCN370810000000003
37081,2015,M11,November,5.6,LAUCN370810000000003
37081,2015,M10,October,5.6,LAUCN370810000000003
37081,2015,M09,September,5.5,LAUCN370810000000003
37081,2015,M08,August,6.1,LAUCN370810000000003
37081,2015,M07,July,6.6,LAUCN370810000000003
37081,2015,M06,June,6.3,LAUCN370810000000003
37081,2015,M05,May,6.2,LAUCN370810000000003
37081,2015,M04,April,5.5,LAUCN370810000000003
37081,2015,M03,March,5.7,LAUCN370810000000003
37081,2015,M02,February,5.9,LAUCN370810000000003
37081,2015,M01,January,6.1,LAUCN370810000000003
37081,2014,M12,December,5.5,LAUCN370810000000003
37081,2014,M11,November,6,LAUCN370810000000003
37081,2014,M10,October,6,LAUCN370810000000003
37081,2014,M09,September,6.1,LAUCN370810000000003
37081,2014,M08,August,7.1,LAUCN370810000000003
37081,2014,M07,July,7.4,LAUCN370810000000003
37081,2014,M06,June,6.9,LAUCN370810000000003
37081,2014,M05,May,6.7,LAUCN370810000000003
37081,2014,M04,April,6,LAUCN370810000000003
37081,2014,M03,March,6.8,LAUCN370810000000003
37081,2014,M02,February,7.1,LAUCN370810000000003
37081,2014,M01,January,7.1,LAUCN370810000000003
37081,2013,M12,December,6.8,LAUCN370810000000003
37081,2013,M11,November,7.3,LAUCN370810000000003
